trade_date,code,company_name,insurance_subgroup,is_core_insurance_numeric,close,price_adjustment,next_trade_date,price_return,dividend_return,total_return,future_return,return_source,low_price_to_book,low_price_to_earnings,price_to_earnings,market_cap,dividend_yield,return_on_equity_ttm,profit_growth_yoy,operating_cash_flow_yield,asset_liability_ratio,earned_premium,solvency_adequacy_ratio,net_investment_rate_of_return,total_investment_rate_of_return,comprehensive_cost_ratio,compensation_rate,insurance_indicator_pubDate,insurance_indicator_statDate,insurance_indicator_staleness_days,insurance_indicator_status,bond_proxy_252d_return,bond_proxy_63d_return,equity_252d_return,equity_63d_return,factor_visible_date,factor_visibility_source,universe_visible_date,universe_source,external_state_visible_date,external_state_source,ev_nbv_status,gov_bond_10y_yield,gov_bond_1y_yield,gov_bond_10y_1y_spread,gov_bond_10y_yield_change_252d,gov_bond_10y_yield_change_63d,v53b_scoring_policy,v53d_panel_policy,ev_nbv_rolling_status,embedded_value,embedded_value_visible_date,embedded_value_report_period,embedded_value_source_url,new_business_value,new_business_value_visible_date,new_business_value_report_period,new_business_value_source_url,price_to_embedded_value,price_to_new_business_value,embedded_value_yoy,new_business_value_yoy,ev_nbv_repair_status
2020-01-02,601318.XSHG,????,insurance_group,1,63.98,pre_adjusted_price,2020-04-01,-0.1950609565,,-0.1950609565,-0.1950609565,jqdata_pre_adjusted_total_return,2.4552,9.9908,9.9908,15742.9439,2.1435,5.04,45.68,0.0946678086,0.8979412128,6.77703e+11,216.4,5.2,3.7,96,1.3,2019-03-13,2018-12-31,295,fresh_or_latest_visible,0.03453584986,0.01349699633,0.3094683276,0.06650109082,2020-01-02,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2020-01-02,formal_core_insurance_review_v53_test1,2020-01-01;2019-12-31,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,3.1365,2.3631,0.7734,-0.09,-0.0069,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,,,,,,,,,,,,,ev_nbv_missing_or_not_yet_visible
2020-01-02,601628.XSHG,????,life_insurance,1,30.75,pre_adjusted_price,2020-04-01,-0.2517073171,,-0.2517073171,-0.2517073171,jqdata_pre_adjusted_total_return,2.593,20.0669,20.0669,9878.5144,0.4578,5.31,463.91,0.05779209068,0.8907892819,5.32023e+11,250.56,4.64,3.28,,4.69,2019-03-28,2018-12-31,280,fresh_or_latest_visible,0.03453584986,0.01349699633,0.3094683276,0.06650109082,2020-01-02,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2020-01-02,formal_core_insurance_review_v53_test1,2020-01-01;2019-12-31,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,3.1365,2.3631,0.7734,-0.09,-0.0069,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,,,,,,,,,,,,,ev_nbv_missing_or_not_yet_visible
2020-01-02,601601.XSHG,????,insurance_group,1,30.76,pre_adjusted_price,2020-04-01,-0.2808842653,,-0.2808842653,-0.2808842653,jqdata_pre_adjusted_total_return,2.0697,12.486,12.486,3523.3056,2.572,4.05,50.41,0.06951426524,0.8828603207,2.99724e+11,301,4.9,4.6,98.4,1.4,2019-03-25,2018-12-31,283,fresh_or_latest_visible,0.03453584986,0.01349699633,0.3094683276,0.06650109082,2020-01-02,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2020-01-02,formal_core_insurance_review_v53_test1,2020-01-01;2019-12-31,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,3.1365,2.3631,0.7734,-0.09,-0.0069,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,,,,,,,,,,,,,ev_nbv_missing_or_not_yet_visible
2020-01-02,601319.XSHG,????,pnc_insurance_group,1,6.54,pre_adjusted_price,2020-04-01,-0.1911314985,,-0.1911314985,-0.1911314985,jqdata_pre_adjusted_total_return,1.9091,15.079,15.079,3422.9369,0.5903,3.33,152.29,0.01496667964,0.7908181352,4.55627e+11,309,5.5,4.9,98.5,16.7,2019-03-23,2018-12-31,285,fresh_or_latest_visible,0.03453584986,0.01349699633,0.3094683276,0.06650109082,2020-01-02,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2020-01-02,formal_core_insurance_review_v53_test1,2020-01-01;2019-12-31,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,3.1365,2.3631,0.7734,-0.09,-0.0069,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,,,,,,,,,,,,,ev_nbv_missing_or_not_yet_visible
2020-04-01,601318.XSHG,????,insurance_group,1,51.5,pre_adjusted_price,2020-07-01,0.07922330097,,0.07922330097,0.07922330097,jqdata_pre_adjusted_total_return,1.8824,8.4814,8.4814,12671.8633,2.663,3.02,-26.95,-0.06427073752,0.8963422887,7.48779e+11,229.8,5.2,6.9,96.4,1.4,2020-02-21,2019-12-31,40,fresh_or_latest_visible,0.05869760558,0.03214696738,-0.03855021962,-0.07683523,2020-04-01,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2020-04-01,formal_core_insurance_review_v53_test1,2020-04-01;2020-03-31,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.5899,1.687,0.9029,-0.4689,-0.5393,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,,,,,,,,,,,,,ev_nbv_missing_or_not_yet_visible
2020-04-01,601628.XSHG,????,life_insurance,1,23.01,pre_adjusted_price,2020-07-01,0.07561929596,,0.07561929596,0.07561929596,jqdata_pre_adjusted_total_return,1.8666,12.6807,12.6807,7391.2204,0.6119,0.15,109.03,0.106412738,0.8901606608,5.60278e+11,276.53,4.61,5.23,,1.89,2020-03-26,2019-12-31,6,fresh_or_latest_visible,0.05869760558,0.03214696738,-0.03855021962,-0.07683523,2020-04-01,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2020-04-01,formal_core_insurance_review_v53_test1,2020-04-01;2020-03-31,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.5899,1.687,0.9029,-0.4689,-0.5393,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,,,,,,,,,,,,,ev_nbv_missing_or_not_yet_visible
2020-04-01,601601.XSHG,????,insurance_group,1,22.12,pre_adjusted_price,2020-07-01,0.05424954792,,0.05424954792,0.05424954792,jqdata_pre_adjusted_total_return,1.4195,9.1303,9.1303,2532.829,3.5778,2.77,-8.45,0.08882557804,0.8800523184,3.13246e+11,295,4.9,5.4,98.3,1.1,2020-03-23,2019-12-31,9,fresh_or_latest_visible,0.05869760558,0.03214696738,-0.03855021962,-0.07683523,2020-04-01,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2020-04-01,formal_core_insurance_review_v53_test1,2020-04-01;2020-03-31,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.5899,1.687,0.9029,-0.4689,-0.5393,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,,,,,,,,,,,,,ev_nbv_missing_or_not_yet_visible
2020-04-01,601336.XSHG,????,life_insurance,1,32.31,pre_adjusted_price,2020-07-01,0.1411327762,,0.1411327762,0.1411327762,jqdata_pre_adjusted_total_return,1.4813,8.5922,8.5922,1250.9382,1.9202,1.89,607.27,0.1120279163,0.9039091209,1.35403e+11,283.64,4.8,4.9,,1.8,2020-03-26,2019-12-31,6,fresh_or_latest_visible,0.05869760558,0.03214696738,-0.03855021962,-0.07683523,2020-04-01,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2020-04-01,formal_core_insurance_review_v53_test1,2020-04-01;2020-03-31,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.5899,1.687,0.9029,-0.4689,-0.5393,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,,,,,,,,,,,,,ev_nbv_missing_or_not_yet_visible
2020-04-01,601319.XSHG,????,pnc_insurance_group,1,5.29,pre_adjusted_price,2020-07-01,0.07372400756,,0.07372400756,0.07372400756,jqdata_pre_adjusted_total_return,1.5117,12.3585,12.3585,2768.4218,0.7299,0.57,-22.53,0.07382906752,0.7820927619,5.01423e+11,300,5.3,5.4,98.9,13.4,2020-03-28,2019-12-31,4,fresh_or_latest_visible,0.05869760558,0.03214696738,-0.03855021962,-0.07683523,2020-04-01,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2020-04-01,formal_core_insurance_review_v53_test1,2020-04-01;2020-03-31,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.5899,1.687,0.9029,-0.4689,-0.5393,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,,,,,,,,,,,,,ev_nbv_missing_or_not_yet_visible
2020-07-01,601318.XSHG,????,insurance_group,1,55.58,pre_adjusted_price,2020-10-09,0.07070888809,,0.07070888809,0.07070888809,jqdata_pre_adjusted_total_return,1.9467,10.3391,10.3391,13435.9774,2.7723,3.82,-38.5,0.09541620694,0.8955057121,7.48779e+11,229.8,5.2,6.9,96.4,1.4,2020-02-21,2019-12-31,131,fresh_or_latest_visible,0.04267640926,-0.002740162231,0.1393064501,0.118586334,2020-07-01,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2020-07-01,formal_core_insurance_review_v53_test1,2020-07-01;2020-06-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.823,2.1764,0.6466,-0.3949,0.2414,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,,,,,,,,,,,,,ev_nbv_missing_or_not_yet_visible
2020-07-01,601628.XSHG,????,life_insurance,1,24.75,pre_adjusted_price,2020-10-09,0.6242424242,,0.6242424242,0.6242424242,jqdata_pre_adjusted_total_return,1.9587,16.1135,16.1135,7950.8615,0,4.18,-33.88,0.1576043049,0.8917333102,5.60278e+11,276.53,4.61,5.23,,1.89,2020-03-26,2019-12-31,97,fresh_or_latest_visible,0.04267640926,-0.002740162231,0.1393064501,0.118586334,2020-07-01,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2020-07-01,formal_core_insurance_review_v53_test1,2020-07-01;2020-06-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.823,2.1764,0.6466,-0.3949,0.2414,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,,,,,,,,,,,,,ev_nbv_missing_or_not_yet_visible
2020-07-01,601601.XSHG,????,insurance_group,1,23.32,pre_adjusted_price,2020-10-09,0.1320754717,,0.1320754717,0.1320754717,jqdata_pre_adjusted_total_return,1.4571,8.839,8.839,2709.1541,7.1885,4.6,53.42,0.1610133584,0.8815141347,3.13246e+11,295,4.9,5.4,98.3,1.1,2020-03-23,2019-12-31,100,fresh_or_latest_visible,0.04267640926,-0.002740162231,0.1393064501,0.118586334,2020-07-01,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2020-07-01,formal_core_insurance_review_v53_test1,2020-07-01;2020-06-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.823,2.1764,0.6466,-0.3949,0.2414,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,,,,,,,,,,,,,ev_nbv_missing_or_not_yet_visible
2020-07-01,601336.XSHG,????,life_insurance,1,36.87,pre_adjusted_price,2020-10-09,0.4114456197,,0.4114456197,0.4114456197,jqdata_pre_adjusted_total_return,1.6288,9.0194,9.0194,1427.5045,1.6827,5.39,37.65,0.2010291386,0.9066546686,1.35403e+11,283.64,4.8,4.9,,1.8,2020-03-26,2019-12-31,97,fresh_or_latest_visible,0.04267640926,-0.002740162231,0.1393064501,0.118586334,2020-07-01,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2020-07-01,formal_core_insurance_review_v53_test1,2020-07-01;2020-06-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.823,2.1764,0.6466,-0.3949,0.2414,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,,,,,,,,,,,,,ev_nbv_missing_or_not_yet_visible
2020-07-01,601319.XSHG,????,pnc_insurance_group,1,5.68,pre_adjusted_price,2020-10-09,0.03697183099,,0.03697183099,0.03697183099,jqdata_pre_adjusted_total_return,1.5822,12.6059,12.6059,2971.8522,0.68,3.81,21.18,0.006612038109,0.789454198,5.01423e+11,300,5.3,5.4,98.9,13.4,2020-03-28,2019-12-31,95,fresh_or_latest_visible,0.04267640926,-0.002740162231,0.1393064501,0.118586334,2020-07-01,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2020-07-01,formal_core_insurance_review_v53_test1,2020-07-01;2020-06-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.823,2.1764,0.6466,-0.3949,0.2414,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,,,,,,,,,,,,,ev_nbv_missing_or_not_yet_visible
2020-10-09,601318.XSHG,????,insurance_group,1,59.51,pre_adjusted_price,2021-01-04,0.09342967568,,0.09342967568,0.09342967568,jqdata_pre_adjusted_total_return,2.0286,11.8261,11.8261,14240.3081,2.6783,6.12,-19.11,0.001782967041,0.8957837659,7.48779e+11,229.8,5.2,6.9,96.4,1.4,2020-02-21,2019-12-31,231,fresh_or_latest_visible,0.0212764112,-0.01182503315,0.1732240773,0.03796723685,2020-10-09,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2020-10-09,formal_core_insurance_review_v53_test1,2020-10-01;2020-09-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,3.1482,2.6462,0.502,0,0.1523,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,,,,,,,,,,,,,ev_nbv_missing_or_not_yet_visible
2020-10-09,601628.XSHG,????,life_insurance,1,40.2,pre_adjusted_price,2021-01-04,-0.1564676617,,-0.1564676617,-0.1564676617,jqdata_pre_adjusted_total_return,3.1062,24.7481,24.7481,12676.7202,1.6276,3.24,17.11,0.0453453252,0.8935518187,5.60278e+11,276.53,4.61,5.23,,1.89,2020-03-26,2019-12-31,197,fresh_or_latest_visible,0.0212764112,-0.01182503315,0.1732240773,0.03796723685,2020-10-09,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2020-10-09,formal_core_insurance_review_v53_test1,2020-10-01;2020-09-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,3.1482,2.6462,0.502,0,0.1523,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,,,,,,,,,,,,,ev_nbv_missing_or_not_yet_visible
2020-10-09,601601.XSHG,????,insurance_group,1,26.4,pre_adjusted_price,2021-01-04,0.1973484848,,0.1973484848,0.1973484848,jqdata_pre_adjusted_total_return,1.5653,11.9411,11.9411,3080.4333,3.442,3.06,-45.08,0.0768203616,0.8803356937,3.13246e+11,295,4.9,5.4,98.3,1.1,2020-03-23,2019-12-31,200,fresh_or_latest_visible,0.0212764112,-0.01182503315,0.1732240773,0.03796723685,2020-10-09,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2020-10-09,formal_core_insurance_review_v53_test1,2020-10-01;2020-09-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,3.1482,2.6462,0.502,0,0.1523,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,,,,,,,,,,,,,ev_nbv_missing_or_not_yet_visible
2020-10-09,601336.XSHG,????,life_insurance,1,52.04,pre_adjusted_price,2021-01-04,-0.1035741737,,-0.1035741737,-0.1035741737,jqdata_pre_adjusted_total_return,2.1561,16.0695,16.0695,1965.6263,2.2377,4.01,-50.08,0.0714937524,0.9029372407,1.35403e+11,283.64,4.8,4.9,,1.8,2020-03-26,2019-12-31,197,fresh_or_latest_visible,0.0212764112,-0.01182503315,0.1732240773,0.03796723685,2020-10-09,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2020-10-09,formal_core_insurance_review_v53_test1,2020-10-01;2020-09-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,3.1482,2.6462,0.502,0,0.1523,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,,,,,,,,,,,,,ev_nbv_missing_or_not_yet_visible
2020-10-09,601319.XSHG,????,pnc_insurance_group,1,5.89,pre_adjusted_price,2021-01-04,-0.04584040747,,-0.04584040747,-0.04584040747,jqdata_pre_adjusted_total_return,1.5781,15.569,15.569,3033.7658,1.6911,2.92,-42.19,0.05823125833,0.7956841102,5.01423e+11,300,5.3,5.4,98.9,13.4,2020-03-28,2019-12-31,195,fresh_or_latest_visible,0.0212764112,-0.01182503315,0.1732240773,0.03796723685,2020-10-09,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2020-10-09,formal_core_insurance_review_v53_test1,2020-10-01;2020-09-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,3.1482,2.6462,0.502,0,0.1523,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,,,,,,,,,,,,,ev_nbv_missing_or_not_yet_visible
2021-01-04,601318.XSHG,????,insurance_group,1,65.07,pre_adjusted_price,2021-04-01,-0.07023205778,,-0.07023205778,-0.07023205778,jqdata_pre_adjusted_total_return,2.1941,12.6717,12.6717,15571.1096,2.4494,4.87,8.09,0.08578258289,0.8976145282,7.48779e+11,229.8,5.2,6.9,96.4,1.4,2020-02-21,2019-12-31,318,fresh_or_latest_visible,0.02181928075,0.002957802582,0.2922326534,0.1403210489,2021-01-04,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2021-01-04,formal_core_insurance_review_v53_test1,2021-01-01;2020-12-31,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,3.1429,2.4739,0.669,0.0292,0.0337,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,,,,,,,,,,,,,ev_nbv_missing_or_not_yet_visible
2021-01-04,601628.XSHG,????,life_insurance,1,33.91,pre_adjusted_price,2021-04-01,-0.1489236214,,-0.1489236214,-0.1489236214,jqdata_pre_adjusted_total_return,2.5611,22.4336,22.4336,10692.5379,1.9297,3.97,-17.07,0.05249081231,0.8955392851,5.60278e+11,276.53,4.61,5.23,,1.89,2020-03-26,2019-12-31,284,fresh_or_latest_visible,0.02181928075,0.002957802582,0.2922326534,0.1403210489,2021-01-04,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2021-01-04,formal_core_insurance_review_v53_test1,2021-01-01;2020-12-31,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,3.1429,2.4739,0.669,0.0292,0.0337,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,,,,,,,,,,,,,ev_nbv_missing_or_not_yet_visible
2021-01-04,601601.XSHG,????,insurance_group,1,31.61,pre_adjusted_price,2021-04-01,0,,0,0,jqdata_pre_adjusted_total_return,1.8197,15.0742,15.0742,3689.4009,2.8738,2.71,-18.67,0.03954571595,0.8802264341,3.13246e+11,295,4.9,5.4,98.3,1.1,2020-03-23,2019-12-31,287,fresh_or_latest_visible,0.02181928075,0.002957802582,0.2922326534,0.1403210489,2021-01-04,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2021-01-04,formal_core_insurance_review_v53_test1,2021-01-01;2020-12-31,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,3.1429,2.4739,0.669,0.0292,0.0337,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,,,,,,,,,,,,,ev_nbv_missing_or_not_yet_visible
2021-01-04,601336.XSHG,????,life_insurance,1,46.65,pre_adjusted_price,2021-04-01,-0.134619507,,-0.134619507,-0.134619507,jqdata_pre_adjusted_total_return,1.8781,13.9186,13.9186,1762.2319,2.496,3.12,17.49,0.07297563959,0.900089964,1.35403e+11,283.64,4.8,4.9,,1.8,2020-03-26,2019-12-31,284,fresh_or_latest_visible,0.02181928075,0.002957802582,0.2922326534,0.1403210489,2021-01-04,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2021-01-04,formal_core_insurance_review_v53_test1,2021-01-01;2020-12-31,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,3.1429,2.4739,0.669,0.0292,0.0337,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,,,,,,,,,,,,,ev_nbv_missing_or_not_yet_visible
2021-01-04,601319.XSHG,????,pnc_insurance_group,1,5.62,pre_adjusted_price,2021-04-01,-0.0871886121,,-0.0871886121,-0.0871886121,jqdata_pre_adjusted_total_return,1.4533,14.5407,14.5407,2874.5594,2.3386,3.15,0.56,-0.01058944894,0.7885225776,5.01423e+11,300,5.3,5.4,98.9,13.4,2020-03-28,2019-12-31,282,fresh_or_latest_visible,0.02181928075,0.002957802582,0.2922326534,0.1403210489,2021-01-04,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2021-01-04,formal_core_insurance_review_v53_test1,2021-01-01;2020-12-31,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,3.1429,2.4739,0.669,0.0292,0.0337,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,,,,,,,,,,,,,ev_nbv_missing_or_not_yet_visible
2021-04-01,601318.XSHG,????,insurance_group,1,60.5,pre_adjusted_price,2021-07-01,-0.1669421488,,-0.1669421488,-0.1669421488,jqdata_pre_adjusted_total_return,1.8986,10.1174,10.1174,14477.9512,2.6344,5.44,96.61,0.03298947437,0.8963141814,7.57599e+11,236.4,5.1,6.2,99.1,1.7,2021-02-04,2020-12-31,56,fresh_or_latest_visible,0.001169945038,0.006711522999,0.3883385676,0.009667961328,2021-04-01,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2021-04-01,formal_core_insurance_review_v53_test1,2021-04-01;2021-03-31,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,3.1887,2.577,0.6117,0.612,0.0182,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,824574,2021-02-04,2020-12-31,https://pdf.dfcfw.com/pdf/H2_AN202102031458294620_1.pdf,49575,2021-02-04,2020-12-31,https://pdf.dfcfw.com/pdf/H2_AN202102031458294620_1.pdf,1.755809812096913,29.204137569339384,,,ev_nbv_pit_visible
2021-04-01,601628.XSHG,????,life_insurance,1,28.86,pre_adjusted_price,2021-07-01,0.0343035343,,0.0343035343,0.0343035343,jqdata_pre_adjusted_total_return,2.0223,18.1054,18.1054,9101.235,2.2671,0.74,358.2,0.07153534658,0.8925477553,6.04666e+11,268.92,4.34,5.3,,1.09,2021-03-26,2020-12-31,6,fresh_or_latest_visible,0.001169945038,0.006711522999,0.3883385676,0.009667961328,2021-04-01,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2021-04-01,formal_core_insurance_review_v53_test1,2021-04-01;2021-03-31,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,3.1887,2.577,0.6117,0.612,0.0182,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,1072140,2021-03-25,2020-12-31,https://www.e-chinalife.com/c/2021-03-25/518248.shtml,58373,2021-03-25,2020-12-31,https://www.e-chinalife.com/c/2021-03-25/518248.shtml,0.8488849403995746,15.591514912716496,,,ev_nbv_pit_visible
2021-04-01,601601.XSHG,????,insurance_group,1,31.61,pre_adjusted_price,2021-07-01,-0.2002530845,,-0.2002530845,-0.2002530845,jqdata_pre_adjusted_total_return,1.7142,15.0073,15.0073,3689.4009,2.8738,2.36,4.33,0.07098171413,0.8753051941,3.31639e+11,288,4.7,5.9,99,1.2,2021-03-29,2020-12-31,3,fresh_or_latest_visible,0.001169945038,0.006711522999,0.3883385676,0.009667961328,2021-04-01,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2021-04-01,formal_core_insurance_review_v53_test1,2021-04-01;2021-03-31,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,3.1887,2.577,0.6117,0.612,0.0182,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,341348,2021-03-29,2020-12-31,https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=7919969&stockid=601601,17841,2021-03-29,2020-12-31,https://pdf.dfcfw.com/pdf/H2_AN202103281477689349_1.pdf,1.0808327278905985,20.679339162602993,,,ev_nbv_pit_visible
