trade_date,code,company_name,insurance_subgroup,is_core_insurance_numeric,close,price_adjustment,next_trade_date,price_return,dividend_return,total_return,future_return,return_source,low_price_to_book,low_price_to_earnings,price_to_earnings,market_cap,dividend_yield,return_on_equity_ttm,profit_growth_yoy,operating_cash_flow_yield,asset_liability_ratio,earned_premium,solvency_adequacy_ratio,net_investment_rate_of_return,total_investment_rate_of_return,comprehensive_cost_ratio,compensation_rate,insurance_indicator_pubDate,insurance_indicator_statDate,insurance_indicator_staleness_days,insurance_indicator_status,bond_proxy_252d_return,bond_proxy_63d_return,equity_252d_return,equity_63d_return,factor_visible_date,factor_visibility_source,universe_visible_date,universe_source,external_state_visible_date,external_state_source,ev_nbv_status,gov_bond_10y_yield,gov_bond_1y_yield,gov_bond_10y_1y_spread,gov_bond_10y_yield_change_252d,gov_bond_10y_yield_change_63d,v53b_scoring_policy,v53d_panel_policy,ev_nbv_rolling_status,embedded_value,embedded_value_visible_date,embedded_value_report_period,embedded_value_source_url,new_business_value,new_business_value_visible_date,new_business_value_report_period,new_business_value_source_url,price_to_embedded_value,price_to_new_business_value,embedded_value_yoy,new_business_value_yoy,ev_nbv_repair_status
2022-04-01,601628.XSHG,????,life_insurance,1,24.81,pre_adjusted_price,2022-07-01,0.143490528,,0.143490528,0.143490528,jqdata_pre_adjusted_total_return,1.6011,15.0479,15.0479,7662.5615,2.3608,0.51,-18.56,0.05228016767,0.9005010136,6.11251e+11,262.41,4.38,4.98,,1.2,2022-03-25,2021-12-31,7,fresh_or_latest_visible,0.04405765341,0.008943625834,-0.178765289,-0.1419816554,2022-04-01,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2022-04-01,formal_core_insurance_review_v53_test1,2022-04-01;2022-03-31,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.7878,2.1299,0.6579,-0.4282,-0.0425,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,1203008,2022-03-25,2021-12-31,https://www.e-chinalife.com/upload/resources/file/2022/03/25/51774.pdf,44780,2022-03-25,2021-12-31,https://www.e-chinalife.com/upload/resources/file/2022/03/25/51774.pdf,0.636950169907432,17.111571013845467,0.12206241722163158,-0.23286450927654911,ev_nbv_pit_visible
2022-04-01,601601.XSHG,????,insurance_group,1,19.99,pre_adjusted_price,2022-07-01,0.01100550275,,0.01100550275,0.01100550275,jqdata_pre_adjusted_total_return,0.9843,8.3175,8.3175,2231.9192,6.0345,1.85,-16.53,0.1508163916,0.8805830341,3.39535e+11,266,4.5,5.7,99,1.7,2022-03-28,2021-12-31,4,fresh_or_latest_visible,0.04405765341,0.008943625834,-0.178765289,-0.1419816554,2022-04-01,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2022-04-01,formal_core_insurance_review_v53_test1,2022-04-01;2022-03-31,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.7878,2.1299,0.6579,-0.4282,-0.0425,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,376643,2022-03-28,2021-12-31,https://www.cpic.com.cn/upload/resources/file/2022/03/31/65112.pdf,13412,2022-03-28,2021-12-31,https://www.cpic.com.cn/upload/resources/file/2022/03/31/65112.pdf,0.5925821533919388,16.641210855949893,0.10339887739198717,-0.248248416568578,ev_nbv_pit_visible
2022-04-01,601336.XSHG,????,life_insurance,1,30.55,pre_adjusted_price,2022-07-01,-0.1031096563,,-0.1031096563,-0.1031096563,jqdata_pre_adjusted_total_return,1.027,7.455,7.455,1114.302,3.8914,2.81,-6.14,0.1440812275,0.9037758453,1.61314e+11,252.09,4.3,5.9,,2,2022-03-30,2021-12-31,2,fresh_or_latest_visible,0.04405765341,0.008943625834,-0.178765289,-0.1419816554,2022-04-01,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2022-04-01,formal_core_insurance_review_v53_test1,2022-04-01;2022-03-31,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.7878,2.1299,0.6579,-0.4282,-0.0425,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,258824,2022-03-30,2021-12-31,https://pdf.dfcfw.com/pdf/H2_AN202203291555828293_1.pdf,5980,2022-03-30,2021-12-31,https://pdf.dfcfw.com/pdf/H2_AN202203291555828293_1.pdf,0.43052498995456373,18.6338127090301,0.07572608934182301,-0.34872576780657805,ev_nbv_pit_visible
2022-04-01,601319.XSHG,????,pnc_insurance_group,1,4.12,pre_adjusted_price,2022-07-01,0.08252427184,,0.08252427184,0.08252427184,jqdata_pre_adjusted_total_return,0.9364,9.4833,9.4833,2051.9932,2.9525,0.4,-18.01,0.1257070443,0.784434344,5.30014e+11,301,4.8,5.8,99.5,5.9,2022-03-26,2021-12-31,6,fresh_or_latest_visible,0.04405765341,0.008943625834,-0.178765289,-0.1419816554,2022-04-01,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2022-04-01,formal_core_insurance_review_v53_test1,2022-04-01;2022-03-31,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.7878,2.1299,0.6579,-0.4282,-0.0425,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,127607,2022-03-26,2021-12-31,https://www.picc.com.cn/xwzx/gkxx/ndxx/202203/P020240304639454955593.pdf,3992,2022-03-26,2021-12-31,https://www.picc.com.cn/xwzx/gkxx/ndxx/202203/P020240304639454955593.pdf,1.6080569247768537,51.402635270541076,0.0883883183787657,-0.3489889106327463,ev_nbv_pit_visible
2022-07-01,601318.XSHG,????,insurance_group,1,37.82,pre_adjusted_price,2022-10-10,-0.1052353252,,-0.1052353252,-0.1052353252,jqdata_pre_adjusted_total_return,1.0156,8.9062,8.9062,8465.5798,5.0654,2.51,-17.45,0.2914342618,0.8959237355,7.39933e+11,233.5,4.6,4,98,2.23,2022-03-18,2021-12-31,105,fresh_or_latest_visible,0.03894869379,0.004449962111,-0.1172091668,0.07436454533,2022-07-01,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2022-07-01,formal_core_insurance_review_v53_test1,2022-07-01;2022-06-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.8205,1.9504,0.8701,-0.2533,0.0441,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,876490,2022-03-18,2021-12-31,https://www.pingan.cn/app_upload/images/info/upload/40ad02d7-97ba-406d-a394-df529129a73b.pdf,37898,2022-03-18,2021-12-31,https://www.pingan.cn/app_upload/images/info/upload/40ad02d7-97ba-406d-a394-df529129a73b.pdf,0.9658501294937762,22.337800939363554,0.06296099561713087,-0.23554210791729702,ev_nbv_pit_visible
2022-07-01,601628.XSHG,????,life_insurance,1,28.37,pre_adjusted_price,2022-10-10,0.02890377159,,0.02890377159,0.02890377159,jqdata_pre_adjusted_total_return,1.8839,23.3568,23.3568,8762.0586,2.0645,3.22,-46.43,0.1989680827,0.9037011948,6.11251e+11,262.41,4.38,4.98,,1.2,2022-03-25,2021-12-31,98,fresh_or_latest_visible,0.03894869379,0.004449962111,-0.1172091668,0.07436454533,2022-07-01,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2022-07-01,formal_core_insurance_review_v53_test1,2022-07-01;2022-06-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.8205,1.9504,0.8701,-0.2533,0.0441,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,1203008,2022-03-25,2021-12-31,https://www.e-chinalife.com/upload/resources/file/2022/03/25/51774.pdf,44780,2022-03-25,2021-12-31,https://www.e-chinalife.com/upload/resources/file/2022/03/25/51774.pdf,0.7283458297866681,19.56690174184904,0.12206241722163158,-0.23286450927654911,ev_nbv_pit_visible
2022-07-01,601601.XSHG,????,insurance_group,1,20.21,pre_adjusted_price,2022-10-10,-0.1034141514,,-0.1034141514,-0.1034141514,jqdata_pre_adjusted_total_return,1.0189,9.5133,9.5133,2256.9321,0,2.43,-36.4,0.2321248388,0.8878825501,3.39535e+11,266,4.5,5.7,99,1.7,2022-03-28,2021-12-31,95,fresh_or_latest_visible,0.03894869379,0.004449962111,-0.1172091668,0.07436454533,2022-07-01,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2022-07-01,formal_core_insurance_review_v53_test1,2022-07-01;2022-06-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.8205,1.9504,0.8701,-0.2533,0.0441,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,376643,2022-03-28,2021-12-31,https://www.cpic.com.cn/upload/resources/file/2022/03/31/65112.pdf,13412,2022-03-28,2021-12-31,https://www.cpic.com.cn/upload/resources/file/2022/03/31/65112.pdf,0.5992231635793045,16.827707277065315,0.10339887739198717,-0.248248416568578,ev_nbv_pit_visible
2022-07-01,601336.XSHG,????,life_insurance,1,27.4,pre_adjusted_price,2022-10-10,-0.1149635036,,-0.1149635036,-0.1149635036,jqdata_pre_adjusted_total_return,0.9806,10.009,10.009,999.5027,4.3383,1.28,-78.67,0.3616698584,0.9109204618,1.61314e+11,252.09,4.3,5.9,,2,2022-03-30,2021-12-31,93,fresh_or_latest_visible,0.03894869379,0.004449962111,-0.1172091668,0.07436454533,2022-07-01,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2022-07-01,formal_core_insurance_review_v53_test1,2022-07-01;2022-06-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.8205,1.9504,0.8701,-0.2533,0.0441,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,258824,2022-03-30,2021-12-31,https://pdf.dfcfw.com/pdf/H2_AN202203291555828293_1.pdf,5980,2022-03-30,2021-12-31,https://pdf.dfcfw.com/pdf/H2_AN202203291555828293_1.pdf,0.3861707955985535,16.714091973244148,0.07572608934182301,-0.34872576780657805,ev_nbv_pit_visible
2022-07-01,601319.XSHG,????,pnc_insurance_group,1,4.46,pre_adjusted_price,2022-10-10,0.03587443946,,0.03587443946,0.03587443946,jqdata_pre_adjusted_total_return,1.0374,10.9104,10.9104,2220.0443,2.729,4.04,-11.02,0.1063852645,0.7984890998,5.30014e+11,301,4.8,5.8,99.5,5.9,2022-03-26,2021-12-31,97,fresh_or_latest_visible,0.03894869379,0.004449962111,-0.1172091668,0.07436454533,2022-07-01,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2022-07-01,formal_core_insurance_review_v53_test1,2022-07-01;2022-06-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.8205,1.9504,0.8701,-0.2533,0.0441,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,127607,2022-03-26,2021-12-31,https://www.picc.com.cn/xwzx/gkxx/ndxx/202203/P020240304639454955593.pdf,3992,2022-03-26,2021-12-31,https://www.picc.com.cn/xwzx/gkxx/ndxx/202203/P020240304639454955593.pdf,1.7397511891980846,55.612332164328656,0.0883883183787657,-0.3489889106327463,ev_nbv_pit_visible
2022-10-10,601318.XSHG,????,insurance_group,1,33.84,pre_adjusted_price,2023-01-03,0.1637115839,,0.1637115839,0.1637115839,jqdata_pre_adjusted_total_return,0.8923,7.2902,7.2902,7573.504,5.6621,4.71,27.11,0.0942549182,0.8955452935,7.39933e+11,233.5,4.6,4,98,2.23,2022-03-18,2021-12-31,206,fresh_or_latest_visible,0.0317676722,0.008566152858,-0.2182782311,-0.1537222839,2022-10-10,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2022-10-10,formal_core_insurance_review_v53_test1,2022-10-10;2022-09-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.7452,1.829,0.9162,-0.1143,-0.0707,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,876490,2022-03-18,2021-12-31,https://www.pingan.cn/app_upload/images/info/upload/40ad02d7-97ba-406d-a394-df529129a73b.pdf,37898,2022-03-18,2021-12-31,https://www.pingan.cn/app_upload/images/info/upload/40ad02d7-97ba-406d-a394-df529129a73b.pdf,0.864071923239284,19.983914718454802,0.06296099561713087,-0.23554210791729702,ev_nbv_pit_visible
2022-10-10,601628.XSHG,????,life_insurance,1,29.19,pre_adjusted_price,2023-01-03,0.1764302843,,0.1764302843,0.1764302843,jqdata_pre_adjusted_total_return,1.8372,24.9251,24.9251,8815.7615,2.084,2.17,-16.46,0.07752818631,0.9056432327,6.11251e+11,262.41,4.38,4.98,,1.2,2022-03-25,2021-12-31,199,fresh_or_latest_visible,0.0317676722,0.008566152858,-0.2182782311,-0.1537222839,2022-10-10,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2022-10-10,formal_core_insurance_review_v53_test1,2022-10-10;2022-09-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.7452,1.829,0.9162,-0.1143,-0.0707,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,1203008,2022-03-25,2021-12-31,https://www.e-chinalife.com/upload/resources/file/2022/03/25/51774.pdf,44780,2022-03-25,2021-12-31,https://www.e-chinalife.com/upload/resources/file/2022/03/25/51774.pdf,0.7328098815635474,19.686827824921842,0.12206241722163158,-0.23286450927654911,ev_nbv_pit_visible
2022-10-10,601601.XSHG,????,insurance_group,1,18.12,pre_adjusted_price,2023-01-03,0.1892935982,,0.1892935982,0.1892935982,jqdata_pre_adjusted_total_return,0.8535,8.4738,8.4738,1934.6507,4.9727,3.51,-10.71,0.1884888058,0.889499723,3.39535e+11,266,4.5,5.7,99,1.7,2022-03-28,2021-12-31,196,fresh_or_latest_visible,0.0317676722,0.008566152858,-0.2182782311,-0.1537222839,2022-10-10,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2022-10-10,formal_core_insurance_review_v53_test1,2022-10-10;2022-09-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.7452,1.829,0.9162,-0.1143,-0.0707,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,376643,2022-03-28,2021-12-31,https://www.cpic.com.cn/upload/resources/file/2022/03/31/65112.pdf,13412,2022-03-28,2021-12-31,https://www.cpic.com.cn/upload/resources/file/2022/03/31/65112.pdf,0.5136563536292987,14.424774082910824,0.10339887739198717,-0.248248416568578,ev_nbv_pit_visible
2022-10-10,601336.XSHG,????,life_insurance,1,24.25,pre_adjusted_price,2023-01-03,0.1175257732,,0.1175257732,0.1175257732,jqdata_pre_adjusted_total_return,0.8042,8.7652,8.7652,840.4059,5.3452,3.72,-9.38,0.2513309343,0.9120599802,1.61314e+11,252.09,4.3,5.9,,2,2022-03-30,2021-12-31,194,fresh_or_latest_visible,0.0317676722,0.008566152858,-0.2182782311,-0.1537222839,2022-10-10,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2022-10-10,formal_core_insurance_review_v53_test1,2022-10-10;2022-09-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.7452,1.829,0.9162,-0.1143,-0.0707,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,258824,2022-03-30,2021-12-31,https://pdf.dfcfw.com/pdf/H2_AN202203291555828293_1.pdf,5980,2022-03-30,2021-12-31,https://pdf.dfcfw.com/pdf/H2_AN202203291555828293_1.pdf,0.3247016891787469,14.053610367892976,0.07572608934182301,-0.34872576780657805,ev_nbv_pit_visible
2022-10-10,601319.XSHG,????,pnc_insurance_group,1,4.62,pre_adjusted_price,2023-01-03,0.04978354978,,0.04978354978,0.04978354978,jqdata_pre_adjusted_total_return,1.0061,9.8606,9.8606,2228.8891,3.2537,4.18,32.34,0.1170403678,0.7997511939,5.30014e+11,301,4.8,5.8,99.5,5.9,2022-03-26,2021-12-31,198,fresh_or_latest_visible,0.0317676722,0.008566152858,-0.2182782311,-0.1537222839,2022-10-10,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2022-10-10,formal_core_insurance_review_v53_test1,2022-10-10;2022-09-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.7452,1.829,0.9162,-0.1143,-0.0707,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,127607,2022-03-26,2021-12-31,https://www.picc.com.cn/xwzx/gkxx/ndxx/202203/P020240304639454955593.pdf,3992,2022-03-26,2021-12-31,https://www.picc.com.cn/xwzx/gkxx/ndxx/202203/P020240304639454955593.pdf,1.7466824703973918,55.833895290581154,0.0883883183787657,-0.3489889106327463,ev_nbv_pit_visible
2023-01-03,601318.XSHG,????,insurance_group,1,39.38,pre_adjusted_price,2023-04-03,-0.031234129,,-0.031234129,-0.031234129,jqdata_pre_adjusted_total_return,1.0276,8.937,8.937,8619.1338,5.0508,1.92,-20.77,0.03215172272,0.8967039394,7.39933e+11,233.5,4.6,4,98,2.23,2022-03-18,2021-12-31,291,fresh_or_latest_visible,0.02602057858,0.001208353539,-0.2186039283,-0.005310484803,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2023-01-03,formal_core_insurance_review_v53_test1,2023-01-01;2022-12-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.8353,2.0969,0.7384,0.0499,0.0752,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,876490,2022-03-18,2021-12-31,https://www.pingan.cn/app_upload/images/info/upload/40ad02d7-97ba-406d-a394-df529129a73b.pdf,37898,2022-03-18,2021-12-31,https://www.pingan.cn/app_upload/images/info/upload/40ad02d7-97ba-406d-a394-df529129a73b.pdf,0.9833693253773574,22.742977993561666,0.06296099561713087,-0.23554210791729702,ev_nbv_pit_visible
2023-01-03,601628.XSHG,????,life_insurance,1,34.34,pre_adjusted_price,2023-04-03,-0.08299359348,,-0.08299359348,-0.08299359348,jqdata_pre_adjusted_total_return,2.2876,30.9166,30.9166,10373.1467,1.7711,1.22,-22.47,0.04441371681,0.9098856591,6.11251e+11,262.41,4.38,4.98,,1.2,2022-03-25,2021-12-31,284,fresh_or_latest_visible,0.02602057858,0.001208353539,-0.2186039283,-0.005310484803,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2023-01-03,formal_core_insurance_review_v53_test1,2023-01-01;2022-12-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.8353,2.0969,0.7384,0.0499,0.0752,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,1203008,2022-03-25,2021-12-31,https://www.e-chinalife.com/upload/resources/file/2022/03/25/51774.pdf,44780,2022-03-25,2021-12-31,https://www.e-chinalife.com/upload/resources/file/2022/03/25/51774.pdf,0.8622674745305101,23.16468669048682,0.12206241722163158,-0.23286450927654911,ev_nbv_pit_visible
2023-01-03,601601.XSHG,????,insurance_group,1,21.55,pre_adjusted_price,2023-04-03,0.1020881671,,0.1020881671,0.1020881671,jqdata_pre_adjusted_total_return,1.0373,9.4234,9.4234,2301.1857,4.1806,3.11,29.7,0.09320847075,0.8928653219,3.39535e+11,266,4.5,5.7,99,1.7,2022-03-28,2021-12-31,281,fresh_or_latest_visible,0.02602057858,0.001208353539,-0.2186039283,-0.005310484803,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2023-01-03,formal_core_insurance_review_v53_test1,2023-01-01;2022-12-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.8353,2.0969,0.7384,0.0499,0.0752,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,376643,2022-03-28,2021-12-31,https://www.cpic.com.cn/upload/resources/file/2022/03/31/65112.pdf,13412,2022-03-28,2021-12-31,https://www.cpic.com.cn/upload/resources/file/2022/03/31/65112.pdf,0.6109726451839009,17.157662541008055,0.10339887739198717,-0.248248416568578,ev_nbv_pit_visible
2023-01-03,601336.XSHG,????,life_insurance,1,27.1,pre_adjusted_price,2023-04-03,0.05055350554,,0.05055350554,0.05055350554,jqdata_pre_adjusted_total_return,0.9388,11.4786,11.4786,939.2955,4.7825,0,-99.79,0.1813912661,0.9162718277,1.61314e+11,252.09,4.3,5.9,,2,2022-03-30,2021-12-31,279,fresh_or_latest_visible,0.02602057858,0.001208353539,-0.2186039283,-0.005310484803,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2023-01-03,formal_core_insurance_review_v53_test1,2023-01-01;2022-12-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.8353,2.0969,0.7384,0.0499,0.0752,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,258824,2022-03-30,2021-12-31,https://pdf.dfcfw.com/pdf/H2_AN202203291555828293_1.pdf,5980,2022-03-30,2021-12-31,https://pdf.dfcfw.com/pdf/H2_AN202203291555828293_1.pdf,0.36290896516551785,15.70728260869565,0.07572608934182301,-0.34872576780657805,ev_nbv_pit_visible
2023-01-03,601319.XSHG,????,pnc_insurance_group,1,4.85,pre_adjusted_price,2023-04-03,-0.0206185567,,-0.0206185567,-0.0206185567,jqdata_pre_adjusted_total_return,1.0583,9.6044,9.6044,2339.4491,2.7788,2.55,51.63,0.01182329635,0.8001894085,5.30014e+11,301,4.8,5.8,99.5,5.9,2022-03-26,2021-12-31,283,fresh_or_latest_visible,0.02602057858,0.001208353539,-0.2186039283,-0.005310484803,2023-01-03,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2023-01-03,formal_core_insurance_review_v53_test1,2023-01-01;2022-12-30,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.8353,2.0969,0.7384,0.0499,0.0752,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,127607,2022-03-26,2021-12-31,https://www.picc.com.cn/xwzx/gkxx/ndxx/202203/P020240304639454955593.pdf,3992,2022-03-26,2021-12-31,https://www.picc.com.cn/xwzx/gkxx/ndxx/202203/P020240304639454955593.pdf,1.8333234853887324,58.60343436873747,0.0883883183787657,-0.3489889106327463,ev_nbv_pit_visible
2023-04-03,601318.XSHG,????,insurance_group,1,38.15,pre_adjusted_price,2023-07-03,0.0872870249,,0.0872870249,0.0872870249,jqdata_pre_adjusted_total_return,0.9725,9.9678,9.9678,8350.4143,5.2133,0.86,-49.22,0.1677677238,0.894470659,7.42418e+11,217.6,4.7,2.5,100.3,2.07,2023-03-16,2022-12-31,18,fresh_or_latest_visible,0.01868653876,0.006630644416,-0.05039264868,0.05397178086,2023-04-03,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2023-04-03,formal_core_insurance_review_v53_test1,2023-04-01;2023-03-31,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.8528,2.2328,0.62,0.0825,0.0152,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,874786,2023-03-16,2022-12-31,https://doc.irasia.com/listco/cn/pingan/announcement/sca230316y.pdf,28820,2023-03-16,2022-12-31,https://doc.irasia.com/listco/cn/pingan/announcement/sca230316y.pdf,0.9545665225552307,28.97437300485774,-0.0019441180161782201,-0.23953770647527572,ev_nbv_pit_visible
2023-04-03,601628.XSHG,????,life_insurance,1,31.49,pre_adjusted_price,2023-07-03,0.07653223245,,0.07653223245,0.07653223245,jqdata_pre_adjusted_total_return,2.1806,29.6461,29.6461,9511.0732,1.9316,0.22,-55.83,0.06646253127,0.9152470762,6.07825e+11,206.78,4,3.94,,0.95,2023-03-30,2022-12-31,4,fresh_or_latest_visible,0.01868653876,0.006630644416,-0.05039264868,0.05397178086,2023-04-03,jqdatasdk.get_fundamentals(date=trade_date); insurance_indicator_latest_pubDate_lte_trade_date,2023-04-03,formal_core_insurance_review_v53_test1,2023-04-01;2023-03-31,chinabond_10y_via_akshare;joinquant_000300,deferred_enhancement_not_required_for_test1,2.8528,2.2328,0.62,0.0825,0.0152,low_pb_plus_dividend_only;roe_and_profit_growth_not_used_as_positive_quality_factors,common_sample_low_pb_total_investment_solvency,enhancement_only_not_in_rolling_core_model,1230519,2023-03-30,2022-12-31,https://file.finance.sina.com.cn/211.154.219.97%3A9494/MRGG/CNSESH_STOCK/2023/2023-3/2023-03-30/8927129.PDF,36004,2023-03-30,2022-12-31,https://file.finance.sina.com.cn/211.154.219.97%3A9494/MRGG/CNSESH_STOCK/2023/2023-3/2023-03-30/8927129.PDF,0.7729318442055751,26.41671258749028,0.022868509602596232,-0.19598034836980793,ev_nbv_pit_visible
