trade_date,next_trade_date,strategy_return,benchmark_return,excess_return,strategy_nav,benchmark_nav,excess_nav,selected_count,date_security_count,cash_weight,benchmark_source,selected_codes,portfolio_value,cash,invested_value,buy_turnover,sell_turnover,commission,dividend_cash,defensive_state,effective_target_exposure,experiment_layer
2022-10-20,,0.009556757210471334,-0.005719536187982155,0.015276293398453489,0.87341501775,0.7419168089276686,1.1506373425241183,0,134,0.009809789820276079,000300.XSHG,,1746830.0355000005,17136.035500000406,1729694.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-10-21,,-0.00729492837942447,-0.0032064512520872945,-0.004088477127337176,0.86704351775,0.7395378888467379,1.1459329880673483,0,134,0.00988187740822332,000300.XSHG,,1734087.0355000005,17136.035500000406,1716951.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-10-24,,-0.03494230610087501,-0.0292608118325679,-0.005681494268307108,0.83674701775,0.717898409838139,1.1394223763637796,0,134,0.010239675276094165,000300.XSHG,,1673494.0355000005,17136.035500000406,1656358.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-10-25,,0.006553354698227709,-0.0016293413552707081,0.008182696053498417,0.84223051775,0.7167287082701067,1.1487459233461195,0,134,0.010173007946671735,000300.XSHG,,1684461.0355000005,17136.035500000406,1667325.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-10-26,,0.0170363097722126,0.008118650842878772,0.008917658929333827,0.85657901775,0.7225475784016192,1.1589900476869828,0,134,0.010002600545255067,000300.XSHG,,1713158.0355000005,17136.035500000406,1696022.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-10-27,,0.0015450997194357274,-0.007044217780087014,0.008589317499522742,0.85790251775,0.7174577959028837,1.1689449811853534,0,134,0.009987169372659416,000300.XSHG,,1715805.0355000005,17136.035500000406,1698669.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-10-28,,-0.04755085706822426,-0.024733279355794613,-0.02281757771242965,0.81710851775,0.6997127118108251,1.142272488235602,0,134,0.010485777058833261,000300.XSHG,,1634217.0355000005,17136.035500000406,1617081.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-10-31,,-0.012361883128833684,-0.009214052347564339,-0.003147830781269345,0.80700751775,0.693265522255944,1.1386768077365368,0,134,0.010617023462047173,000300.XSHG,,1614015.0355000005,17136.035500000406,1596879.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-11-01,,0.04702186679226883,0.03575968307350319,0.01126218371876564,0.8449545177500001,0.7180564776176032,1.1515007951415632,0,134,0.010140211774730404,000300.XSHG,,1689909.0355000005,17136.035500000406,1672773.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-11-02,,0.022436118870020616,0.012008243973176791,0.010427874896843825,0.86391201775,0.7266790749873553,1.1635085013769157,0,134,0.009917697142719485,000300.XSHG,,1727824.0355000005,17136.035500000406,1710688.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-11-03,,-0.00020893331298954543,-0.008132557146780295,0.00792362383379075,0.86373151775,0.7207693158826511,1.172727705069244,0,134,0.00991976971306973,000300.XSHG,,1727463.0355000005,17136.035500000406,1710327.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-11-04,,0.025760898546300703,0.032695523451848896,-0.006934624905548192,0.8859820177500001,0.7443352459534655,1.1645952783182445,0,134,0.009670645203115016,000300.XSHG,,1771964.0355000005,17136.035500000406,1754828.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-11-07,,0.006290195385853181,0.002158118693873723,0.004132076691979458,0.89155501775,0.7459416097622668,1.1694074753233727,0,134,0.009610195197625761,000300.XSHG,,1783110.0355000005,17136.035500000406,1765974.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-11-08,,-0.011719972174426108,-0.006878923529256009,-0.0048410486451700985,0.8811060177500001,0.740810334471422,1.1637463168493067,0,134,0.009724162106938692,000300.XSHG,,1762212.0355000005,17136.035500000406,1745076.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-11-09,,0.005437484143207216,-0.009351004046056266,0.014788488189263482,0.8858970177500002,0.7338830140364194,1.1809563655113315,0,134,0.009671573081667257,000300.XSHG,,1771794.0355000005,17136.035500000406,1754658.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-11-10,,0.011902625010275836,-0.007694647938895072,0.019597272949170907,0.8964415177500001,0.728236042615074,1.2040998897473179,0,134,0.009557810052690635,000300.XSHG,,1792883.0355000005,17136.035500000406,1775747.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-11-11,,0.016324812840809555,0.027878090669589684,-0.011553277828780129,0.9110757577500002,0.7485378730399602,1.1901885891874635,0,134,0.011189253652381248,000300.XSHG,,1822151.5155000004,20388.515500000405,1801763.0,0.0,0.0,0.0,3252.48,risk_on,0.995,engineering_smoke_test
2022-11-14,,0.02149546822359194,0.0014729017748729145,0.020022566448719026,0.9306597577500002,0.7496403958017204,1.2140192193009767,0,134,0.010953796664257024,000300.XSHG,,1861319.5155000004,20388.515500000405,1840931.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-11-15,,0.006951520086826202,0.018964053958598015,-0.012012533871771813,0.9371292577500001,0.7638566167172489,1.1994357723081417,0,134,0.010878176799725683,000300.XSHG,,1874258.5155000004,20388.515500000405,1853870.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-11-16,,0.016998188743190035,-0.008168713156077256,0.02516690189926729,0.9530587577500002,0.7576168911229141,1.2296218547242925,0,134,0.010696358086113186,000300.XSHG,,1906117.5155000004,20388.515500000405,1885729.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-11-17,,-0.0070221273825759045,-0.004102347439879583,-0.002919779942696321,0.94636625775,0.7545088834092065,1.2260316294957674,0,134,0.01077200044540599,000300.XSHG,,1892732.5155000004,20388.515500000405,1872344.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-11-18,,-0.008574375865103567,-0.004475391891396341,-0.0040989839737072264,0.93825175775,0.7511321604704104,1.2210061454952061,0,134,0.010865162431932784,000300.XSHG,,1876503.5155000004,20388.515500000405,1856115.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-11-21,,-0.01098798900704745,-0.008533316498183674,-0.0024546725088637755,0.92794225775,0.7447225120131519,1.2180089752767054,0,134,0.010985875106839535,000300.XSHG,,1855884.5155000004,20388.515500000405,1835496.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-11-22,,-0.008948293851961941,0.0001167378148272391,-0.00906503166678918,0.91963875775,0.7448094492918569,1.2069676853453886,0,134,0.011085067548633554,000300.XSHG,,1839277.5155000004,20388.515500000405,1818889.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-11-23,,-0.014263209210638506,0.001050517698305109,-0.015313726908943615,0.9065217577500001,0.7455918848002029,1.1884845118240894,0,134,0.011245463953675523,000300.XSHG,,1813043.5155000004,20388.515500000405,1792655.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-11-24,,0.006903860769468695,-0.004430864469078144,0.011334725238546839,0.9127802577500002,0.7422882682094086,1.2019556572158838,0,134,0.011168359157031954,000300.XSHG,,1825560.5155000004,20388.515500000405,1805172.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-11-25,,0.006985251867428488,0.005049496780513252,0.0019357550869152362,0.9191562577500002,0.7460364504299448,1.204282348993586,0,134,0.01109088652124797,000300.XSHG,,1838312.5155000004,20388.515500000405,1817924.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-11-28,,0.001025396924682953,-0.011266546250046416,0.01229194317472937,0.9200987577500002,0.7376311962569554,1.2190853191937447,0,134,0.011079525609760775,000300.XSHG,,1840197.5155000004,20388.515500000405,1819809.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-11-29,,0.03514187985545081,0.030852557028211436,0.004289322827239372,0.9524327577500002,0.760389004805261,1.224314369681715,0,134,0.010703388419863702,000300.XSHG,,1904865.5155000004,20388.515500000405,1884477.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-11-30,,0.02064607694348286,0.001200492669718889,0.01944558427376397,0.9720967577500004,0.7613018462316645,1.248121877934941,0,134,0.010486875579747505,000300.XSHG,,1944193.5155000004,20388.515500000405,1923805.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-12-01,,0.05083753196994967,0.010830409235305094,0.040007122734644573,1.0215157577500005,0.7695470567779468,1.2980556430932793,0,134,0.009979540376796698,000300.XSHG,,2043031.5155000004,20388.515500000405,2022643.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-12-02,,0.0018996280627860962,-0.006115893878200773,0.00801552194098687,1.0234562577500006,0.7648405886444111,1.308460236581115,0,134,0.009960618905600903,000300.XSHG,,2046912.5155000004,20388.515500000405,2026524.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-12-05,,0.030097524702930922,0.019615339903641393,0.010482184799289529,1.0542597577500006,0.7798431967627724,1.3221757585834804,0,134,0.009669588234835763,000300.XSHG,,2108519.5155,20388.515500000405,2088131.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-12-06,,0.002608465304479557,0.005401735041349109,-0.0027932697368695525,1.0570097577500004,0.7840557030854836,1.3184825650502066,0,134,0.0096444310710056,000300.XSHG,,2114019.5155,20388.515500000405,2093631.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-12-07,,0.018100116729977245,-0.0024595534499268767,0.02055967017990412,1.0761417577500003,0.7821272761760248,1.3455901317255927,0,134,0.009472969222302443,000300.XSHG,,2152283.5155,20388.515500000405,2131895.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-12-08,,-0.008339050069725795,0.0001869423308171747,-0.00852599240054297,1.0671677577500003,0.7822734888720289,1.3341176404882547,0,134,0.009552629074451814,000300.XSHG,,2134335.5155,20388.515500000405,2113947.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-12-09,,-0.0012575342445029225,0.009865679256815696,-0.011123213501318618,1.0658257577500003,0.7899911482043505,1.3192779651372284,0,134,0.009564656958113565,000300.XSHG,,2131651.5155,20388.515500000405,2111263.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-12-12,,-0.010919233200526346,-0.011204930169274374,0.0002856969687480282,1.0541877577500003,0.7811393525543758,1.319654878852804,0,134,0.009670248658320849,000300.XSHG,,2108375.5155,20388.515500000405,2087987.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-12-13,,0.010928793201497422,-0.0019628475454288585,0.01289164074692628,1.0657087577500004,0.7796060950935766,1.336667395460903,0,134,0.009565707024424799,000300.XSHG,,2131417.5155,20388.515500000405,2111029.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-12-14,,0.023774788201509356,0.002334198414468469,0.021440589787040887,1.0910457577500003,0.781425850404654,1.3653263327686926,0,134,0.009343565728190195,000300.XSHG,,2182091.5155,20388.515500000405,2161703.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-12-15,,-0.03171361031764208,-0.0007332694461793521,-0.03098034087146273,1.0564447577500002,0.7808528547040975,1.3230280575787343,0,134,0.009649589034557544,000300.XSHG,,2112889.5155,20388.515500000405,2092501.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-12-16,,0.013278971661403016,0.0005668030536514213,0.012712168607751595,1.0704732577500002,0.7812954444865962,1.3398466133194613,0,134,0.00952313163939027,000300.XSHG,,2140946.5155,20388.515500000405,2120558.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-12-19,,-0.014376818746829612,-0.015429046868796203,0.0010522281219665919,1.0550832577500002,0.7692408004552355,1.341256437605118,0,134,0.009662041052323959,000300.XSHG,,2110166.5155,20388.515500000405,2089778.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-12-20,,-0.02616239031113554,-0.01649020605051854,-0.009672184260617,1.0274797577500003,0.7565558611532628,1.3282835581998624,0,134,0.009921614195421069,000300.XSHG,,2054959.5155000004,20388.515500000405,2034571.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-12-21,,0.02938549375037547,0.0003969684148945607,0.028988525335480908,1.0576727577500002,0.756856189934244,1.366788539779442,0,134,0.009638385479159517,000300.XSHG,,2115345.5155,20388.515500000405,2094957.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-12-22,,-0.001668758117354452,0.0014332182929821524,-0.0031019764103366043,1.0559077577500002,0.7579409300708145,1.3625487939711276,0,134,0.00965449649856046,000300.XSHG,,2111815.5155,20388.515500000405,2091427.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-12-23,,-0.0022175232474751505,-0.0020359590514152925,-0.00018156419605985796,1.0535662577500002,0.7563977933737988,1.3623014038947578,0,134,0.009675953149611203,000300.XSHG,,2107132.5155,20388.515500000405,2086744.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-12-26,,0.00431676694896499,0.003988798971845897,0.0003279679771190924,1.0581142577500002,0.7594149121143147,1.3627481951304197,0,134,0.009634363846185686,000300.XSHG,,2116228.5155,20388.515500000405,2095840.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-12-27,,0.004968745068400837,0.011541593707802056,-0.006572848639401219,1.0633717577500001,0.7681797704855843,1.3537910575102101,0,134,0.009586729829622656,000300.XSHG,,2126743.5155,20388.515500000405,2106355.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-12-28,,-0.020958333562625442,-0.004267139935954289,-0.016691193626671152,1.0410852577500003,0.764901839908953,1.3311946688392513,0,134,0.009791952843547218,000300.XSHG,,2082170.5155000004,20388.515500000405,2061782.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-12-29,,0.006620014978307331,-0.003761049374105707,0.010381064352413039,1.0479772577500002,0.7620250063227111,1.3450138863620607,0,134,0.009727556275302389,000300.XSHG,,2095954.5155000004,20388.515500000405,2075566.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-12-30,,0.010921038520026904,0.003871185210153838,0.0070498533098730665,1.05942225775,0.764974946256955,1.3544960369606556,0,134,0.009622468921552354,000300.XSHG,,2118844.5155,20388.515500000405,2098456.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-01-03,,-0.03166102656861047,0.004202364378827594,-0.03586339094743807,1.0258798615,0.7681896497218007,1.30591921605038,8,134,0.009240713124185004,000300.XSHG,603043.XSHG;603886.XSHG;603697.XSHG;002557.XSHE;002956.XSHE;603719.XSHG;300908.XSHE;003000.XSHE,2051759.7230000002,18959.72300000029,2032800.0,1336387.0,1335763.0,804.7925,0.0,risk_on,0.995,engineering_smoke_test
2023-01-04,,0.008216849083746203,0.0012989017207232223,0.00691794736302298,1.0343093614999999,0.7691874525796661,1.3149534964473768,0,134,0.009165402395906037,000300.XSHG,,2068618.7230000002,18959.72300000029,2049659.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-01-05,,0.005407956466610742,0.01942742650175311,-0.014019470035142367,1.0399028614999999,0.7841307852807283,1.296518545306327,0,134,0.009116102908233168,000300.XSHG,,2079805.7230000002,18959.72300000029,2060846.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-01-06,,-0.018172851234143805,0.0031018651507592754,-0.02127471638490308,1.0210048615,0.7865630532372281,1.2689354809671678,0,134,0.009284834830338507,000300.XSHG,,2042009.7230000002,18959.72300000029,2023050.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-01-09,,0.006955402729000637,0.008096179497549594,-0.0011407767685489567,1.0281063615000001,0.7929312089023773,1.2674879088496929,0,134,0.009220701140462834,000300.XSHG,,2056212.7230000002,18959.72300000029,2037253.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-01-10,,-0.0065858944692465116,0.0010839446615102943,-0.007669839130756806,1.0213353615,0.7937907024532119,1.2577664804886364,0,134,0.009281830295268929,000300.XSHG,,2042670.7230000002,18959.72300000029,2023711.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-01-11,,-0.009771031510495631,-0.00185191177532118,-0.007919119735174451,1.0113558615,0.7923206721041983,1.247806077130758,0,134,0.009373418260452869,000300.XSHG,,2022711.7230000002,18959.72300000029,2003752.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-01-12,,-0.02140542298127568,0.0019550975927860037,-0.023360520574061683,0.9897073615,0.7938697363429438,1.2186566775935057,0,134,0.009578449013082484,000300.XSHG,,1979414.7230000002,18959.72300000029,1960455.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-01-13,,0.027997669895072352,0.014064666104179668,0.013933003790892684,1.0174168615,0.8050352491148204,1.2356362257022127,0,134,0.009317578525309454,000300.XSHG,,2034833.7230000002,18959.72300000029,2015874.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-01-16,,0.01038561517883796,0.0156048282192629,-0.0052192130404249415,1.0279833615000002,0.8175976858877086,1.2291871769998062,0,134,0.009221804413417195,000300.XSHG,,2055966.7230000002,18959.72300000029,2037007.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-01-17,,-0.01957473316556202,-0.00017399878200863306,-0.019400734383553386,1.0078608615000002,0.8174554248861912,1.2053400430711632,0,134,0.009405922843249672,000300.XSHG,,2015721.7230000002,18959.72300000029,1996762.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-01-18,,-0.006315851962468533,-0.0016750297299648054,-0.004640822232503727,1.0014953615000002,0.8160861627465857,1.1997462742015514,0,134,0.009465706846411733,000300.XSHG,,2002990.7230000002,18959.72300000029,1984031.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-01-19,,0.00439992052823901,0.006222293241911592,-0.001822372713672582,1.0059018615000002,0.8211640901618614,1.1975598893281163,0,134,0.009424240935257622,000300.XSHG,,2011803.7230000002,18959.72300000029,1992844.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-01-20,,-0.002004668722844438,0.006140504955473913,-0.008145173678318351,1.0038853615,0.8262064523267576,1.187805556039351,0,134,0.009443171365538577,000300.XSHG,,2007770.7230000002,18959.72300000029,1988811.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-01-30,,0.015908688992273934,0.004739891857765022,0.011168797134508912,1.0198558615,0.8301225815629741,1.2010719153299971,0,134,0.009295295401898461,000300.XSHG,,2039711.7230000002,18959.72300000029,2020752.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-01-31,,0.009951896521016357,-0.010589453389981962,0.02054134991099832,1.0300053615,0.8213320371775416,1.2257435538110635,0,134,0.009203701120734549,000300.XSHG,,2060010.7230000002,18959.72300000029,2041051.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-02-01,,0.008376169991421989,0.0093989213011747,-0.0010227513097527119,1.0386328615,0.8290516723571068,1.2244899229859822,0,134,0.00912724972547977,000300.XSHG,,2077265.7230000002,18959.72300000029,2058306.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-02-02,,0.02788569577720801,-0.003522461051542969,0.03140815682875098,1.0675958615,0.8261313701315123,1.2629488945223513,0,134,0.008879634927284835,000300.XSHG,,2135191.723,18959.72300000029,2116232.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-02-03,,-0.003495236479052255,-0.009451945039044118,0.0059567085599918634,1.0638643615,0.818322821825999,1.2704719130131847,0,134,0.008910780211336315,000300.XSHG,,2127728.723,18959.72300000029,2108769.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-02-06,,0.0018202508421933938,-0.013219432928581298,0.015039683770774692,1.0658008615,0.8075050581689428,1.2895794088245542,0,134,0.008894589826713274,000300.XSHG,,2131601.723,18959.72300000029,2112642.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-02-07,,0.010900253902637713,0.0017984379281994478,0.009101815974438265,1.0774183615000001,0.8089573058927667,1.3013169232881001,0,134,0.008798681959347826,000300.XSHG,,2154836.723,18959.72300000029,2135877.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-02-08,,-0.009073077227299553,-0.0044184132303266566,-0.0046546639969728965,1.0676428615,0.8053829982296407,1.2952597302566196,0,134,0.00887924402611682,000300.XSHG,,2135285.723,18959.72300000029,2116326.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-02-09,,0.002931691966358896,0.013424465302958044,-0.010492773336599148,1.0707728615,0.8161948343449668,1.2816688634950122,0,134,0.0088532889101431,000300.XSHG,,2141545.723,18959.72300000029,2122586.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-02-10,,0.02292316221538826,-0.005943072386863535,0.028866234602251795,1.0953183615,0.8113441293626705,1.3186658175910606,0,134,0.008654891429938055,000300.XSHG,,2190636.723,18959.72300000029,2171677.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-02-13,,0.028227409570363626,0.009073840016949442,0.019153569553414185,1.1262363615,0.8187061361911986,1.3439229750460007,0,134,0.008417293051499602,000300.XSHG,,2252472.723,18959.72300000029,2233513.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-02-14,,0.02913242825538087,0.00041510098779551363,0.028717327267585357,1.1590463615,0.8190459819170458,1.3825168509428236,0,134,0.00817901838519351,000300.XSHG,,2318092.723,18959.72300000029,2299133.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-02-15,,-0.008246865973186579,-0.0052107331453288275,-0.0030361328278577515,1.1494878615,0.8147781518715222,1.3783193461466097,0,134,0.008247030540739768,000300.XSHG,,2298975.723,18959.72300000029,2280016.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-02-16,,-0.016737018844978913,-0.007323537899308619,-0.009413480945670294,1.1302488615,0.8088110931967625,1.3653445632446097,0,134,0.008387410793246921,000300.XSHG,,2260497.723,18959.72300000029,2241538.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-02-17,,0.0020849390610069296,-0.014408243332706183,0.016493182393713113,1.1326053614999998,0.7971575461557914,1.3878634401564676,0,134,0.008369959936835548,000300.XSHG,,2265210.723,18959.72300000029,2246251.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-02-20,,0.003350681648702336,0.024533338621046896,-0.02118265697234456,1.1364003614999998,0.8167144821699542,1.358464804979175,0,134,0.008342008521967672,000300.XSHG,,2272800.723,18959.72300000029,2253841.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-02-21,,-0.005697815857303334,0.0026273197709443252,-0.00832513562824766,1.1299253614999998,0.8188602522761759,1.3471554012315223,0,134,0.00838981212654208,000300.XSHG,,2259850.723,18959.72300000029,2240891.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-02-22,,0.029610805403627483,-0.009024334334696738,0.03863513973832422,1.1633833614999998,0.8114705835862416,1.3992029384073403,0,134,0.00814852765968507,000300.XSHG,,2326766.723,18959.72300000029,2307807.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-02-23,,0.004298239226623091,-0.000803515991185666,0.005101755217808757,1.1683838614999997,0.8108185539959533,1.4063413292991334,0,134,0.008113653237070275,000300.XSHG,,2336767.723,18959.72300000029,2317808.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-02-24,,-0.011082402305160555,-0.010381002278459284,-0.000701400026701271,1.1554353614999997,0.8024014447395043,1.405354921453212,0,134,0.008204579689938929,000300.XSHG,,2310870.723,18959.72300000029,2291911.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-02-27,,0.0015474686508458735,-0.004237820268157222,0.005785288919003095,1.1572233614999998,0.7990010116337886,1.4134853057075616,0,134,0.008191902976891418,000300.XSHG,,2314446.723,18959.72300000029,2295487.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-02-28,,0.0016816114025537399,0.006335562237872905,-0.004653950835319165,1.1591693614999998,0.8040631322711178,1.4069070145883524,0,134,0.00817815050574915,000300.XSHG,,2318338.723,18959.72300000029,2299379.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-03-01,,0.009525786625097954,0.014124724164876756,-0.004598937539778802,1.1702113614999998,0.8154203022255941,1.4004367371039839,0,134,0.00810098227712357,000300.XSHG,,2340422.723,18959.72300000029,2321463.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-03-02,,-0.0011788468693653131,-0.002229254605106923,0.0010504077357416097,1.1688318614999997,0.81360252276176,1.4019077666860547,0,134,0.00811054336577917,000300.XSHG,,2337663.723,18959.72300000029,2318704.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-03-03,,-0.007605456603990812,0.003110929781870775,-0.010716386385861587,1.1599423614999997,0.8161335830804248,1.3868843813809066,0,134,0.008172700484652611,000300.XSHG,,2319884.723,18959.72300000029,2300925.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-03-06,,0.02059628201620778,-0.0052148019028942505,0.02581108391910203,1.1838328614999998,0.8118776081183611,1.422681370534821,0,134,0.008007770191468151,000300.XSHG,,2367665.723,18959.72300000029,2348706.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-03-07,,-0.021360701178677277,-0.01464099624970494,-0.0067197049289723365,1.1585453614999999,0.7999909111026807,1.4131213715168809,0,134,0.008182555310330112,000300.XSHG,,2317090.723,18959.72300000029,2298131.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-03-08,,-0.005314422900134286,-0.0036405399063931254,-0.0016738829937411603,1.1523883615,0.7970785122660596,1.4107559716850067,0,134,0.008226273205033705,000300.XSHG,,2304776.723,18959.72300000029,2285817.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-03-09,,-0.009740205971352944,-0.003534856511101636,-0.006205349460251308,1.1411638615,0.7942609540971167,1.4020017378775649,0,134,0.008307186916644348,000300.XSHG,,2282327.723,18959.72300000029,2263368.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-03-10,,-0.016640029219852748,-0.013112429568267525,-0.0035275996515852226,1.1221748615,0.7838462632776934,1.397056037035506,0,134,0.008447757854180147,000300.XSHG,,2244349.723,18959.72300000029,2225390.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2023-03-13,,0.022738880432494835,0.010473540132186043,0.012265340300308791,1.1476918615,0.7920559085735963,1.4141914047483473,0,134,0.00825993615360332,000300.XSHG,,2295383.723,18959.72300000029,2276424.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
