sector,code,company_name,report_period,field,value,unit,source_type,source_title,source_url,publish_date,visible_date,pit_status,missing_reason,original_announcement_checked,review_status,notes,source_file,page_number,matched_term,term_priority,candidate_value,extraction_confidence,evidence_snippet
insurance,601601.XSHG,CPIC,2023-12-31,embedded_value,3981912,CNY million,annual_report_batch_candidate,CPIC 2023 Annual Report,https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9912318&stockid=601601,2024-03-29,2024-03-29,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\cpic_2023_annual_sina_full.html,1,内含价值,2,3981912,candidate_needs_review,"寿险业务2022年12月31日内含价值398,1912内含价值预期回报32,744 2022年内含价值在2023年的预期回报和2023年新业务价值在2023年的预期回报3一年新业务价值 10,9622023年销售的寿险新业务价值4投资收益差异(21,787)2023年实际投资收益与投资收益评估假设差异5营运经验差异2,8502023年实际营运经验与评估假设的差异6评估方法、假设和模型的改变(22,049)经验假设、方法变动和模型完善7分散效应2,275新业务及业务变化对整体要求资本成本的影响8市场价值调整变化4,689资产市场价值调整的变化9股东股息(5,953)太保寿险支付给股东的股息10其他104 寿险业务2023年12月31日内含价值402,02712集团其他业务2022年12月31日经调整的净资产价值132,22113利润分配前净资产价值变化15,44314利润分配 (9,813)集团对股东的利润分配15市场价值调整变化708资产市场价值调整的变化 集团其他业务2023年12月31日经调整的净资产价值138,55917少数股东权益调整(11,093)少数股东权益对2023年内含价值的影响 截至2023年12月31日集团内含价值529,49319于2023年12月31日每股内含价值(人民币元)55.04注：由于四舍五入，数字合计可能跟汇总数有细微差异。 经营业绩内含价值 2023年度报告 经营业绩 公司治理 其他信息 财务报告 六、敏感性分析 针对主要评估假设未"
insurance,601601.XSHG,CPIC,2023-12-31,embedded_value,40202712,CNY million,annual_report_batch_candidate,CPIC 2023 Annual Report,https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9912318&stockid=601601,2024-03-29,2024-03-29,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\cpic_2023_annual_sina_full.html,1,内含价值,2,40202712,candidate_needs_review,"设的差异6评估方法、假设和模型的改变(22,049)经验假设、方法变动和模型完善7分散效应2,275新业务及业务变化对整体要求资本成本的影响8市场价值调整变化4,689资产市场价值调整的变化9股东股息(5,953)太保寿险支付给股东的股息10其他104 寿险业务2023年12月31日内含价值402,02712集团其他业务2022年12月31日经调整的净资产价值132,22113利润分配前净资产价值变化15,44314利润分配 (9,813)集团对股东的利润分配15市场价值调整变化708资产市场价值调整的变化 集团其他业务2023年12月31日经调整的净资产价值138,55917少数股东权益调整(11,093)少数股东权益对2023年内含价值的影响 截至2023年12月31日集团内含价值529,49319于2023年12月31日每股内含价值(人民币元)55.04注：由于四舍五入，数字合计可能跟汇总数有细微差异。 经营业绩内含价值 2023年度报告 经营业绩 公司治理 其他信息 财务报告 六、敏感性分析 针对主要评估假设未来可能的变化，本公司对寿险业务截至2023年12月31日有效业务价值和新业务价值的影响进行了评估。在每一项敏感性情景分析中，只对相关的现金流假设以及风险贴现率假设进行调整，其他假设均保持不变。敏感性情景测试分析主要考虑了以下一些主要假设： >风险贴现率假设+/-50个基点； >投资收益率假设+/-50个基点； >死亡率假设提高/降低10%； >疾病发生率"
insurance,601601.XSHG,CPIC,2023-12-31,embedded_value,40202712,CNY million,annual_report_batch_candidate,CPIC 2023 Annual Report,https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9912318&stockid=601601,2024-03-29,2024-03-29,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\cpic_2023_annual_sina_full.html,1,内含价值,2,40202712,candidate_needs_review,"49)经验假设、方法变动和模型完善7分散效应2,275新业务及业务变化对整体要求资本成本的影响8市场价值调整变化4,689资产市场价值调整的变化9股东股息(5,953)太保寿险支付给股东的股息10其他104 寿险业务2023年12月31日内含价值402,02712集团其他业务2022年12月31日经调整的净资产价值132,22113利润分配前净资产价值变化15,44314利润分配 (9,813)集团对股东的利润分配15市场价值调整变化708资产市场价值调整的变化 集团其他业务2023年12月31日经调整的净资产价值138,55917少数股东权益调整(11,093)少数股东权益对2023年内含价值的影响 截至2023年12月31日集团内含价值529,49319于2023年12月31日每股内含价值(人民币元)55.04注：由于四舍五入，数字合计可能跟汇总数有细微差异。 经营业绩内含价值 2023年度报告 经营业绩 公司治理 其他信息 财务报告 六、敏感性分析 针对主要评估假设未来可能的变化，本公司对寿险业务截至2023年12月31日有效业务价值和新业务价值的影响进行了评估。在每一项敏感性情景分析中，只对相关的现金流假设以及风险贴现率假设进行调整，其他假设均保持不变。敏感性情景测试分析主要考虑了以下一些主要假设： >风险贴现率假设+/-50个基点； >投资收益率假设+/-50个基点； >死亡率假设提高/降低10%； >疾病发生率假设提高10%； >退保率假设提高/降低10%"
insurance,601601.XSHG,CPIC,2023-12-31,embedded_value,40202712,CNY million,annual_report_batch_candidate,CPIC 2023 Annual Report,https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9912318&stockid=601601,2024-03-29,2024-03-29,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\cpic_2023_annual_sina_full.html,1,内含价值,2,40202712,candidate_needs_review,"新业务及业务变化对整体要求资本成本的影响8市场价值调整变化4,689资产市场价值调整的变化9股东股息(5,953)太保寿险支付给股东的股息10其他104 寿险业务2023年12月31日内含价值402,02712集团其他业务2022年12月31日经调整的净资产价值132,22113利润分配前净资产价值变化15,44314利润分配 (9,813)集团对股东的利润分配15市场价值调整变化708资产市场价值调整的变化 集团其他业务2023年12月31日经调整的净资产价值138,55917少数股东权益调整(11,093)少数股东权益对2023年内含价值的影响 截至2023年12月31日集团内含价值529,49319于2023年12月31日每股内含价值(人民币元)55.04注：由于四舍五入，数字合计可能跟汇总数有细微差异。 经营业绩内含价值 2023年度报告 经营业绩 公司治理 其他信息 财务报告 六、敏感性分析 针对主要评估假设未来可能的变化，本公司对寿险业务截至2023年12月31日有效业务价值和新业务价值的影响进行了评估。在每一项敏感性情景分析中，只对相关的现金流假设以及风险贴现率假设进行调整，其他假设均保持不变。敏感性情景测试分析主要考虑了以下一些主要假设： >风险贴现率假设+/-50个基点； >投资收益率假设+/-50个基点； >死亡率假设提高/降低10%； >疾病发生率假设提高10%； >退保率假设提高/降低10%； >费用假设提高10%下表汇总了截至2023年12月"
insurance,601601.XSHG,CPIC,2023-12-31,embedded_value,40202712,CNY million,annual_report_batch_candidate,CPIC 2023 Annual Report,https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9912318&stockid=601601,2024-03-29,2024-03-29,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\cpic_2023_annual_sina_full.html,1,内含价值,2,40202712,candidate_needs_review,"9股东股息(5,953)太保寿险支付给股东的股息10其他104 寿险业务2023年12月31日内含价值402,02712集团其他业务2022年12月31日经调整的净资产价值132,22113利润分配前净资产价值变化15,44314利润分配 (9,813)集团对股东的利润分配15市场价值调整变化708资产市场价值调整的变化 集团其他业务2023年12月31日经调整的净资产价值138,55917少数股东权益调整(11,093)少数股东权益对2023年内含价值的影响 截至2023年12月31日集团内含价值529,49319于2023年12月31日每股内含价值(人民币元)55.04注：由于四舍五入，数字合计可能跟汇总数有细微差异。 经营业绩内含价值 2023年度报告 经营业绩 公司治理 其他信息 财务报告 六、敏感性分析 针对主要评估假设未来可能的变化，本公司对寿险业务截至2023年12月31日有效业务价值和新业务价值的影响进行了评估。在每一项敏感性情景分析中，只对相关的现金流假设以及风险贴现率假设进行调整，其他假设均保持不变。敏感性情景测试分析主要考虑了以下一些主要假设： >风险贴现率假设+/-50个基点； >投资收益率假设+/-50个基点； >死亡率假设提高/降低10%； >疾病发生率假设提高10%； >退保率假设提高/降低10%； >费用假设提高10%下表汇总了截至2023年12月31日太保寿险扣除要求资本成本后的有效业务价值及新业务价值在各种敏感性情景测试下的分析结果"
insurance,601601.XSHG,CPIC,2023-12-31,embedded_value,2023,CNY million,annual_report_batch_candidate,CPIC 2023 Annual Report,https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9912318&stockid=601601,2024-03-29,2024-03-29,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\cpic_2023_annual_sina_full.html,1,内含价值,2,2023,candidate_needs_review,"位：人民币百万元有效业务价值一年新业务价值 情形1：基础假设242,108 10,962风险贴现率假设+50个基点232,994 10,362风险贴现率假设-50个基点252,019 11,615投资收益率假设+50个基点293,364 14,929投资收益率假设-50个基点191,226 6,982死亡率假设提高10%240,738 10,837死亡率假设降低10%243,476 11,090疾病发生率假设提高10%233,834 10,670退保率假设提高10%244,122 10,844退保率假设降低10%239,987 11,096费用假设提高10%238,589 10,395 中国太平洋保险（集团）股份有限公司 经营业绩 内含价值 公司治理 中国太平洋保险（集团）股份有限公司 公司治理董事会报告和重要事项股份变动及股东情况董事、监事、高级管理人员和员工情况公司治理情况环境和社会责任 公司治理 董事会报告和重要事项 2023年度报告 经营业绩 公司治理 其他信息 财务报告 经营业绩会计数据和业务数据摘要 董事会报告和重要事项 中国太平洋保险（集团）股份有限公司 公司治理 董事会报告和重要事项 业绩及分配公司2023年度经审计的按中国企业会计准则编制的合并财务报表归属于母公司股东的净利润为272.57亿元，母公司财务报表净利润为109.80亿元。根据《公司章程》及其他相关规定，法定盈余公积金累计额为公司注册资本的50%以上的，可以不再提取。在结转上年度未分配利润"
insurance,601601.XSHG,CPIC,2023-12-31,embedded_value,402027,CNY million,annual_report_batch_candidate,CPIC 2023 Annual Report,https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9912318&stockid=601601,2024-03-29,2024-03-29,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\cpic_2023_annual_sina_full.html,1,寿险业务内含价值,0,402027,candidate_needs_review,"用。 二、内含价值及新业务价值的评估结果 截至2023年12月31日在风险贴现率为9%的情况下，本公司内含价值和太保寿险新业务价值如下表所示： 单位：人民币百万元评估日2023年12月31日2022年12月31日集团经调整的净资产价值291,519 298,142寿险业务经调整的净资产价值159,919 172,865有效业务价值247,499 241,471持有要求资本成本(5,391) (16,144)扣除要求资本成本后有效业务价值242,108 225,326集团持有的寿险业务股份比例98.29%98.29%集团应占寿险业务扣除要求资本成本后的有效业务价值237,974 221,479集团内含价值529,493 519,621寿险业务内含价值402,027 398,191 中国太平洋保险（集团）股份有限公司 经营业绩内含价值 评估日2023年12月31日 2023年12月31日 （调整前） 2022年12月31日一年新业务价值12,67214,691 11,380持有要求资本成本(1,710) (2,652) (2,175)扣除要求资本成本后的一年新业务价值10,962 12,039 9,205注： 1、由于四舍五入，数字合计可能跟汇总数有些细微差别。 2、“2022年12月31日”按2022年年报数据填列。 3、""调整前""是指2023年底经济假设和评估方法调整前的结果。 本公司经调整净资产价值是指以本公司的股东净所有者权益为基础，调整准备金与价值评估相应负债等相关差异"
insurance,601601.XSHG,CPIC,2023-12-31,embedded_value,,CNY million,annual_report_batch_candidate,CPIC 2023 Annual Report,https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9912318&stockid=601601,2024-03-29,2024-03-29,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\cpic_2023_annual_sina_full.html,1,公司内含价值,0,,candidate_needs_review,经营业绩内含价值 2023年度报告 经营业绩 公司治理 其他信息 财务报告 太保集团2023年度内含价值报告 一、背景 作为向投资者提供了解本公司经济价值和业务成果的辅助工具，本公司根据证监会对上市保险公司信息披露的有关规定以及中国精算师协会发布的《精算实践标准：人身保险内含价值评估标准》（中精协发[2016]36号）（以下简称“内含价值评估标准”）中的相关规定，编制了截至2023年12月31日太保集团内含价值信息，并在本章节披露。本公司聘请了韬睿惠悦咨询公司(Willis Towers Watson)对本公司截至2023年12月31日内含价值的评估方法、评估假设和评估结果的合理性进行了审阅，并对本次评估出具了独立精算审阅意见。本公司内含价值指经调整后净资产价值与太保集团应占太保寿险扣除要求资本成本后的有效业务价值两者之和。太保寿险的有效业务价值和一年新业务价值的定义分别是截至评估时点的有效业务和评估时点前十二个月的新业务相对应的未来税后股东利益的贴现值，其中股东利益是基于有效业务价值评估和新业务价值评估有关的相应负债、要求资本及监管相关规定要求的最低资本计量标准而确定的。内含价值不包括未来销售的新业务价值。在计算太保寿险的有效业务价值和新业务价值时，本公司采用了传统的静态现金流贴现方法。这种方法通过风险贴现率隐含地考虑了投资保证和保单持有人选择权的风险、资产负债不匹配的风险、信用风险以及资本占用成本等。内含价值和新业务价值能够从两个方面为投资者提供有用的信息。第一，内
insurance,601601.XSHG,CPIC,2023-12-31,embedded_value,2023,CNY million,annual_report_batch_candidate,CPIC 2023 Annual Report,https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9912318&stockid=601601,2024-03-29,2024-03-29,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\cpic_2023_annual_sina_full.html,1,公司内含价值,0,2023,candidate_needs_review,"假设下，公司现有有效业务预期的未来税后股东利益在评估日的贴现值。第二，新业务价值提供了衡量保险公司近期的经营活动为股东所创造价值的一个指标，从而也是评价保险公司业务潜力的一个指标。但是，内含价值和新业务价值不应被认为可以取代其他衡量公司财务状况的方法。投资者也不应该单纯依赖内含价值和新业务价值的信息做出投资决策。内含价值是基于一组关于未来经验的假设，以精算方法估算保险公司的经济价值。但所依据的各种假设具有不确定性，内含价值的估值会随着关键假设的变化而发生重大变化，未来实际的经验可能与本报告中的评估假设有差异。投资者进行投资决策时应谨慎使用。 二、内含价值及新业务价值的评估结果 截至2023年12月31日在风险贴现率为9%的情况下，本公司内含价值和太保寿险新业务价值如下表所示： 单位：人民币百万元评估日2023年12月31日2022年12月31日集团经调整的净资产价值291,519 298,142寿险业务经调整的净资产价值159,919 172,865有效业务价值247,499 241,471持有要求资本成本(5,391) (16,144)扣除要求资本成本后有效业务价值242,108 225,326集团持有的寿险业务股份比例98.29%98.29%集团应占寿险业务扣除要求资本成本后的有效业务价值237,974 221,479集团内含价值529,493 519,621寿险业务内含价值402,027 398,191 中国太平洋保险（集团）股份有限公司 经营业绩内含价值 评估日2"
insurance,601601.XSHG,CPIC,2023-12-31,embedded_value,2023,CNY million,annual_report_batch_candidate,CPIC 2023 Annual Report,https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9912318&stockid=601601,2024-03-29,2024-03-29,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\cpic_2023_annual_sina_full.html,1,公司内含价值,0,2023,candidate_needs_review,"1 11,380持有要求资本成本(1,710) (2,652) (2,175)扣除要求资本成本后的一年新业务价值10,962 12,039 9,205注： 1、由于四舍五入，数字合计可能跟汇总数有些细微差别。 2、“2022年12月31日”按2022年年报数据填列。 3、""调整前""是指2023年底经济假设和评估方法调整前的结果。 本公司经调整净资产价值是指以本公司的股东净所有者权益为基础，调整准备金与价值评估相应负债等相关差异后得到，若干资产的价值已调整至市场价值。应注意本公司经调整净资产价值适用于整个集团（包括太保寿险及其他隶属于太保集团的业务），而所列示的有效业务价值及新业务价值仅适用于太保寿险，不包括太保集团的其他业务，并且本公司内含价值中也不包括太保寿险有效业务价值中属于少数股东权益的部分。 三、主要评估假设 在计算截至2023年12月31日内含价值时，本公司假设在中国现行的经济和法制环境下持续经营。价值评估相应负债和要求资本的计量方法采用内含价值评估标准相关规定。本公司在设定各种营运精算假设时，主要是以公司各种可靠的经验分析结果为基础，并参考了中国保险市场的经验以及对经验假设的未来发展趋势的展望，因此代表了在评估时点可获取信息基础上对未来情况预期的最佳估计。以下汇总了在计算截至2023年12月31日太保寿险有效业务价值以及新业务价值时所采用的主要评估假设： （一）风险贴现率 计算太保寿险有效业务价值和新业务价值的风险贴现率假设为9%。 （二）投资收益率 长期险业"
insurance,601601.XSHG,CPIC,2023-12-31,new_business_value,10962920519.1,CNY million,annual_report_batch_candidate,CPIC 2023 Annual Report,https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9912318&stockid=601601,2024-03-29,2024-03-29,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\cpic_2023_annual_sina_full.html,1,一年新业务价值,1,10962920519.1,candidate_needs_review,"目调整包括考虑当期税前利润抵扣 项金额与过去年度平均税前利润抵扣项金额的影响差异。 4、以集团应占寿险扣除偿付能力额度成本后的有效业务价值填列。 5、财产险业务包括太保产险、太平洋安信农险及太保香港。 6、包括股票和权益型基金。 经营业绩 经营业绩回顾与分析 2023年度报告 经营业绩 公司治理 其他信息 财务报告 二、主要指标 单位：人民币百万元指标 2023年12月31日/2023年1-12月 2022年12月31日 /2022年1-12月 变动(%) 主要价值指标集团内含价值529,493519,6211.9有效业务价值 注1 237,974221,4797.4集团净资产 注2、3 249,586196,47727.0太保寿险一年新业务价值10,9629,20519.1太保寿险新业务价值率(%)13.311.61.7pt太保产险承保综合成本率(%)97.796.90.8pt集团投资资产综合投资收益率(%)2.72.30.4pt主要业务指标保险服务收入266,167249,7456.6 太保寿险85,46188,590(3.5)太保产险177,128158,48311.8集团客户数（千） 注4 179,869170,5275.5客均保单件数（件）2.322.291.3月均保险营销员（千名）210279(24.7)太保寿险综合退保率(%)1.81.8-总投资收益率(%) 注2 2.64.1(1.5pt)净投资收益率(%)4.04.3(0.3pt)第三方管理资产672,23"
insurance,601601.XSHG,CPIC,2023-12-31,new_business_value,19.1,CNY million,annual_report_batch_candidate,CPIC 2023 Annual Report,https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9912318&stockid=601601,2024-03-29,2024-03-29,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\cpic_2023_annual_sina_full.html,1,一年新业务价值,1,19.1,candidate_needs_review,"质持续优化，保单继续率同比大幅提升。公司在持续夯实“长航”转型一期成果的基础上，实施以组织变革为先导的内勤转型，全面建设赋能型总部和经营型机构，谋划“长航”转型二期，推动“芯”模式从“塑型”到“成型”转变。2024年，公司将从多元渠道经营、全面运营支撑、价值创造管理三大方面着力打造以客户为中心、以价值为导向的经营闭环，真正以“质”带动转型，在高质量发展道路上实现新突破。注：比较期数据已重述。 太保寿险规模保费（单位：人民币百万元） 代理人渠道银保渠道团政渠道其他渠道 + 3.2% 2023年2022年 252,817244,879 38,06933,826 18,09621,207 1,174 195,478189,775 太保寿险一年新业务价值及价值率（单位：人民币百万元） 新业务价值新业务价值率 +19.1%2022年2023年 +1.7 pt 13.3% 11.6% 10,9629,205 经营业绩 经营业绩回顾与分析 2023年度报告 经营业绩 公司治理 其他信息 财务报告 1、按渠道的分析 太保寿险构建以代理人渠道为主体的多元渠道格局，拓展多元化价值增长路径。 单位：人民币百万元截至12月31日止12个月2023年2022年同比(%)规模保费 252,817244,8793.2代理人渠道195,478189,7753.0 新保业务32,37728,35014.2 其中：期缴26,17519,79232.3续期业务163,101161,4251.0银保渠道38,06"
insurance,601601.XSHG,CPIC,2023-12-31,new_business_value,2023,CNY million,annual_report_batch_candidate,CPIC 2023 Annual Report,https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9912318&stockid=601601,2024-03-29,2024-03-29,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\cpic_2023_annual_sina_full.html,1,一年新业务价值,1,2023,candidate_needs_review,北京分公司（下称“韬睿惠悦”或“我们”）受中国太平洋保险（集团）股份有限公司（下称“太保集团”）委托，对太保集团进行了截至2023年12月31日内含价值评估审阅。这份审阅意见仅为太保集团基于双方签订的服务协议出具，同时阐述了我们的工作范围和审阅意见。在相关法律允许的最大范畴内，我们对除太保集团以外的任何方不承担或负有任何与我们的审阅工作、该工作所形成的意见、或该报告中的任何声明有关的责任、尽职义务、赔偿责任。工作范围韬睿惠悦的工作范围包括： >按中国精算师协会发布的《精算实践标准：人身保险内含价值评估标准》（中精协发[2016]36号）审阅截至2023年12月31日太保集团内含价值和中国太平洋人寿保险股份有限公司（下称“太保寿险”）一年新业务价值所采用的评估方法； >审阅截至2023年12月31日太保集团内含价值和太保寿险一年新业务价值所采用的各种经济和营运假设； >审阅太保集团计算的截至2023年12月31日太保寿险有效业务价值和一年新业务价值结果，从2022年12月31日至2023年12月31日太保集团内含价值变动分析结果，以及太保寿险有效业务价值和一年新业务价值的敏感性分析结果。审阅意见 经审阅，韬睿惠悦认为太保集团在编制截至2023年12月31日集团内含价值和太保寿险一年新业务价值过程中： >所采用的内含价值计算方法与传统静态型内含价值计算原则一致，并且符合中国精算师协会发布的《精算实践标准：人身 保险内含价值评估标准》中的相关规定； >各种营运假设的设定考虑到公司
insurance,601601.XSHG,CPIC,2023-12-31,new_business_value,2023,CNY million,annual_report_batch_candidate,CPIC 2023 Annual Report,https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9912318&stockid=601601,2024-03-29,2024-03-29,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\cpic_2023_annual_sina_full.html,1,一年新业务价值,1,2023,candidate_needs_review,”）委托，对太保集团进行了截至2023年12月31日内含价值评估审阅。这份审阅意见仅为太保集团基于双方签订的服务协议出具，同时阐述了我们的工作范围和审阅意见。在相关法律允许的最大范畴内，我们对除太保集团以外的任何方不承担或负有任何与我们的审阅工作、该工作所形成的意见、或该报告中的任何声明有关的责任、尽职义务、赔偿责任。工作范围韬睿惠悦的工作范围包括： >按中国精算师协会发布的《精算实践标准：人身保险内含价值评估标准》（中精协发[2016]36号）审阅截至2023年12月31日太保集团内含价值和中国太平洋人寿保险股份有限公司（下称“太保寿险”）一年新业务价值所采用的评估方法； >审阅截至2023年12月31日太保集团内含价值和太保寿险一年新业务价值所采用的各种经济和营运假设； >审阅太保集团计算的截至2023年12月31日太保寿险有效业务价值和一年新业务价值结果，从2022年12月31日至2023年12月31日太保集团内含价值变动分析结果，以及太保寿险有效业务价值和一年新业务价值的敏感性分析结果。审阅意见 经审阅，韬睿惠悦认为太保集团在编制截至2023年12月31日集团内含价值和太保寿险一年新业务价值过程中： >所采用的内含价值计算方法与传统静态型内含价值计算原则一致，并且符合中国精算师协会发布的《精算实践标准：人身 保险内含价值评估标准》中的相关规定； >各种营运假设的设定考虑到公司过去的经验、现在的情况以及对未来的展望； >经济假设的设定与可获得的市场信息一致。韬睿惠悦对
insurance,601601.XSHG,CPIC,2023-12-31,new_business_value,2023,CNY million,annual_report_batch_candidate,CPIC 2023 Annual Report,https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9912318&stockid=601601,2024-03-29,2024-03-29,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\cpic_2023_annual_sina_full.html,1,一年新业务价值,1,2023,candidate_needs_review,协议出具，同时阐述了我们的工作范围和审阅意见。在相关法律允许的最大范畴内，我们对除太保集团以外的任何方不承担或负有任何与我们的审阅工作、该工作所形成的意见、或该报告中的任何声明有关的责任、尽职义务、赔偿责任。工作范围韬睿惠悦的工作范围包括： >按中国精算师协会发布的《精算实践标准：人身保险内含价值评估标准》（中精协发[2016]36号）审阅截至2023年12月31日太保集团内含价值和中国太平洋人寿保险股份有限公司（下称“太保寿险”）一年新业务价值所采用的评估方法； >审阅截至2023年12月31日太保集团内含价值和太保寿险一年新业务价值所采用的各种经济和营运假设； >审阅太保集团计算的截至2023年12月31日太保寿险有效业务价值和一年新业务价值结果，从2022年12月31日至2023年12月31日太保集团内含价值变动分析结果，以及太保寿险有效业务价值和一年新业务价值的敏感性分析结果。审阅意见 经审阅，韬睿惠悦认为太保集团在编制截至2023年12月31日集团内含价值和太保寿险一年新业务价值过程中： >所采用的内含价值计算方法与传统静态型内含价值计算原则一致，并且符合中国精算师协会发布的《精算实践标准：人身 保险内含价值评估标准》中的相关规定； >各种营运假设的设定考虑到公司过去的经验、现在的情况以及对未来的展望； >经济假设的设定与可获得的市场信息一致。韬睿惠悦对截至2023年12月31日太保集团内含价值和太保寿险一年新业务价值的评估结果进行了合理性检查和分析。韬睿惠悦认为
insurance,601601.XSHG,CPIC,2023-12-31,new_business_value,2023,CNY million,annual_report_batch_candidate,CPIC 2023 Annual Report,https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9912318&stockid=601601,2024-03-29,2024-03-29,needs_original_announcement_check,manual_review_pending,false,unreviewed,"Batch extraction candidate only. Research Agent must verify row, scope, unit and source page before PIT use.",research_reports\insurance_original_annual_reports_2021_2024\cpic_2023_annual_sina_full.html,1,一年新业务价值,1,2023,candidate_needs_review,的审阅工作、该工作所形成的意见、或该报告中的任何声明有关的责任、尽职义务、赔偿责任。工作范围韬睿惠悦的工作范围包括： >按中国精算师协会发布的《精算实践标准：人身保险内含价值评估标准》（中精协发[2016]36号）审阅截至2023年12月31日太保集团内含价值和中国太平洋人寿保险股份有限公司（下称“太保寿险”）一年新业务价值所采用的评估方法； >审阅截至2023年12月31日太保集团内含价值和太保寿险一年新业务价值所采用的各种经济和营运假设； >审阅太保集团计算的截至2023年12月31日太保寿险有效业务价值和一年新业务价值结果，从2022年12月31日至2023年12月31日太保集团内含价值变动分析结果，以及太保寿险有效业务价值和一年新业务价值的敏感性分析结果。审阅意见 经审阅，韬睿惠悦认为太保集团在编制截至2023年12月31日集团内含价值和太保寿险一年新业务价值过程中： >所采用的内含价值计算方法与传统静态型内含价值计算原则一致，并且符合中国精算师协会发布的《精算实践标准：人身 保险内含价值评估标准》中的相关规定； >各种营运假设的设定考虑到公司过去的经验、现在的情况以及对未来的展望； >经济假设的设定与可获得的市场信息一致。韬睿惠悦对截至2023年12月31日太保集团内含价值和太保寿险一年新业务价值的评估结果进行了合理性检查和分析。韬睿惠悦认为这些结果符合2023年年度报告“内含价值”章节中阐述的评估方法和评估假设，在此基础上，认为总体评估结果是合理的。韬睿惠悦同时
