trade_date,official_strategy_return,sum_sleeve_contribution_return,reconstructed_portfolio_value,official_portfolio_value,value_gap,cash,cash_weight,bank_pnl,bank_contribution_return,bank_local_return,bank_end_value,bank_end_weight,utilities_electricity_pnl,utilities_electricity_contribution_return,utilities_electricity_local_return,utilities_electricity_end_value,utilities_electricity_end_weight,highway_infrastructure_pnl,highway_infrastructure_contribution_return,highway_infrastructure_local_return,highway_infrastructure_end_value,highway_infrastructure_end_weight,port_rail_infrastructure_pnl,port_rail_infrastructure_contribution_return,port_rail_infrastructure_local_return,port_rail_infrastructure_end_value,port_rail_infrastructure_end_weight,return_gap
2021-10-20,0.003444480300199171,0.003444480300199274,2222768.2313199993,2222768.2313199993,0.0,16607.23131999938,0.0074714183359265995,-1547.0,-0.0006983762810495776,-0.002680574928740372,575568.0,0.2589419768961682,20177.0,0.00910868663396078,0.040468282429581136,518765.0,0.23338690588173894,-5459.0,-0.00246440602343222,-0.00967482383632729,558789.0,0.25139328164149666,-5541.0,-0.002501424029279709,-0.009919796627161732,553039.0,0.2488064172446696,1.0321604682062002e-16
2021-10-21,-0.005480553405590838,-0.005480553405590862,2210586.2313199993,2210586.2313199993,0.0,16607.23131999938,0.007512591494828394,4910.0,0.0022089572501601653,0.008530703583242987,580478.0,0.2625900730655421,-11417.0,-0.005136387968447781,-0.022008038321783465,507348.0,0.22950835068625625,-3705.0,-0.0016668404504772735,-0.006630409689525027,555084.0,0.25110262252404636,-1970.0,-0.0008862822368259726,-0.0035621357625773226,551069.0,0.2492863622293269,-2.42861286636753e-17
2021-10-22,-0.01516611273742563,-0.015166112737425647,2177060.2313199993,2177060.2313199993,0.0,16607.23131999938,0.0076282828931793275,-816.0,-0.0003691328519280358,-0.0014057380296927705,579662.0,0.2662590550600147,-18606.0,-0.008416771866388522,-0.03667305281581873,488742.0,0.22449631524602562,-9112.0,-0.0041219835131963995,-0.016415533504838906,545972.0,0.2507840583119582,-4992.0,-0.0022582245059126894,-0.009058756707417764,546077.0,0.25083228848882216,-1.734723475976807e-17
2021-10-25,0.004772950169458445,0.0047729501694584306,2187451.2313199993,2187451.2313199993,0.0,16607.23131999938,0.007592046433866269,-104.0,-4.777084184618196e-05,-0.00017941490040747883,579558.0,0.264946706789102,13401.0,0.0061555485728911966,0.027419374639380288,502143.0,0.22955620349852826,-1250.0,-0.000574168772189687,-0.0022894946993618722,544722.0,0.24902132317313058,-1656.0,-0.0007606587893968973,-0.003032539367158844,544421.0,0.24888372010537288,-1.474514954580286e-17
2021-10-26,-0.002042102670012147,-0.0020421026700121795,2182984.2313199993,2182984.2313199993,0.0,16607.23131999938,0.007607581897170818,741.0,0.0003387504093304287,0.0012785605582185044,580299.0,0.2658283058916586,1704.0,0.0007789887955452773,0.0033934556490880087,503847.0,0.23080652291076584,-3536.0,-0.001616493181366256,-0.006491384596179335,541186.0,0.24791108989035507,-3376.0,-0.0015433486935216292,-0.006201083352772946,541045.0,0.2478464994100497,-3.252606517456513e-17
2021-10-27,-0.002655539108724847,-0.00265553910872489,2177187.2313199993,2177187.2313199993,0.0,16607.23131999938,0.0076278379190799495,-2704.0,-0.0012386713386220635,-0.004659666826928877,577595.0,0.2652941334998607,10334.0,0.004733886691316718,0.020510194563032033,514181.0,0.2361675617986511,-7008.0,-0.0032102842977305554,-0.012949337196453714,534178.0,0.24535234834908298,-6419.0,-0.0029404701636889887,-0.011864077849347097,534626.0,0.2455581184333253,-4.2934406030425976e-17
2021-10-28,-0.008912416773745102,-0.008912416773745093,2157783.2313199993,2157783.2313199993,0.0,16607.23131999938,0.007696431726295369,-4153.0,-0.0019075070532551728,-0.007190159194591366,573442.0,0.2657551470771248,-11714.0,-0.005380336533067925,-0.02278186086222556,502467.0,0.23286259375211732,-2735.0,-0.0012562079919703581,-0.00512001617438382,531443.0,0.24629119009090444,-802.0,-0.000368365195451637,-0.0015001140984538725,533824.0,0.2473946373535581,8.673617379884035e-18
2021-10-29,-0.000711378222668313,-0.0007113782226683545,2156248.2313199993,2156248.2313199993,0.0,16607.23131999938,0.007701910697838747,-350.0,-0.00016220350354001568,-0.000610349433770111,573092.0,0.2657820151111117,-7256.0,-0.0033627103476752966,-0.014440749342742906,495211.0,0.2296632608467554,4167.0,0.0019311485692892726,0.007840916147169122,535610.0,0.24839904433086232,1904.0,0.0008823870592576853,0.003566718618870639,535728.0,0.2484537690134318,-4.152494320619482e-17
2021-11-01,-0.001425624357784705,-0.0014256243577847143,2153174.2313199993,2153174.2313199993,0.0,16607.23131999938,0.0077129064050791415,1247.0,0.000578319314950403,0.0021759159087895137,574339.0,0.2667406063316588,-916.0,-0.00042481194265803457,-0.0018497165854554926,494295.0,0.22956572339107617,-134.0,-6.214497851110986e-05,-0.0002501820354362316,535476.0,0.24869143992668324,-3271.0,-0.0015169867515659728,-0.006105710360481438,532457.0,0.24728932394550265,-9.324138683375338e-18
2021-11-02,-0.019050014347818944,-0.019050014347818937,2112156.2313199993,2112156.2313199993,0.0,16607.23131999938,0.007862690777197213,-8878.0,-0.004123214866154775,-0.015457769714402122,565461.0,0.26771741200536725,-15076.0,-0.007001755724504323,-0.030500005057708453,479219.0,0.22688615211977498,-11124.0,-0.005166325993591542,-0.02077404029312238,524352.0,0.2482543631122895,-5940.0,-0.0027587177635682992,-0.011155830423865214,526517.0,0.2492793819853711,6.938893903907228e-18
2021-11-03,0.004337747304930195,0.004337747304930269,2121318.2313199993,2121318.2313199993,0.0,16607.23131999938,0.007828731717289518,-303.0,-0.00014345529724883992,-0.0005358459734623608,565158.0,0.266418301439067,2564.0,0.0012139253536172462,0.005350372168048428,481783.0,0.22711491038296902,3230.0,0.0015292429376691516,0.00615998413279629,527582.0,0.2487047875281352,3671.0,0.0017380343108927107,0.006972234514745013,530188.0,0.2499332689325393,7.37257477290143e-17
2021-11-04,0.0021354646055067317,0.0021354646055067317,2125848.2313199993,2125848.2313199993,0.0,16607.23131999938,0.007812049362379684,-215.0,-0.00010135207288828859,-0.00038042458922991446,564943.0,0.2657494508200197,4696.0,0.002213717833876294,0.009747126818505427,486479.0,0.22883994860627066,-350.0,-0.00016499174656233026,-0.0006634039826984242,527232.0,0.2480101788228912,399.0,0.0001880905910810565,0.0007525632417180321,530587.0,0.2495883723884388,0.0
2021-11-05,-0.014695780978024708,-0.014695780978024748,2094607.2313199993,2094607.2313199993,0.0,16607.23131999938,0.007928565829276583,-7082.0,-0.0033313761046820287,-0.012535777945739658,557861.0,0.26633203192392396,-19518.0,-0.009181276307707405,-0.04012095075018655,466961.0,0.222934874384887,-739.0,-0.0003476259448404433,-0.0014016599902889051,526493.0,0.2513564319493969,-3902.0,-0.001835502620794871,-0.007354119117128765,526685.0,0.2514480959125156,-3.9898639947466563e-17
2021-11-08,0.0019683881246803647,0.0019683881246804103,2098730.2313199993,2098730.2313199993,0.0,16607.23131999938,0.007912989993742188,1459.0,0.0006965506364076446,0.0026153468337094723,559320.0,0.2665039992530221,1065.0,0.0005084485454243602,0.002280704384306184,468026.0,0.22300436378887742,-199.0,-9.500587844079594e-05,-0.00037797273657959367,526294.0,0.25076781767658946,1798.0,0.0008583948212892015,0.0034138052156412278,528483.0,0.2518108292877689,4.5536491244391186e-17
2021-11-09,0.004533217208205098,0.0045332172082050565,2108244.2313199993,2108244.2313199993,0.0,16607.23131999938,0.007877280569908817,-627.0,-0.0002987520695337997,-0.0011210040763784596,558693.0,0.2650039268221761,7806.0,0.0037193917939088365,0.01667856059278758,475832.0,0.2257006057130655,2442.0,0.0011635606918684832,0.004639992095672761,528736.0,0.2507944725497726,-107.0,-5.0983208038463426e-05,-0.00020246630449796872,528376.0,0.250623714345077,-4.163336342344337e-17
2021-11-10,-0.005653993888808939,-0.0056539938888089504,2096324.2313199993,2096324.2313199993,0.0,16607.23131999938,0.007922071916109203,-232.0,-0.00011004417635936885,-0.0004152548895368297,558461.0,0.2664001072240395,-8641.0,-0.004098671241040112,-0.018159770675364416,467191.0,0.2228619948288354,-420.0,-0.00019921790547816772,-0.0007943472734975489,528316.0,0.25202017517458813,-2627.0,-0.0012460605659313014,-0.004971838236407407,525749.0,0.25079565085642785,-1.1275702593849246e-17
2021-11-11,0.00851967445358115,0.008519674453581084,2114184.2313199993,2114184.2313199993,0.0,16607.23131999938,0.007855148607191432,6914.0,0.003298153929006697,0.012380452708425476,565375.0,0.2674199304036081,-894.0,-0.00042646074812438344,-0.00191356425958548,466297.0,0.22055646480196553,5042.0,0.00240516229535027,0.009543530765678116,533358.0,0.2522760278402965,6798.0,0.0032428189773484996,0.012930124451021305,532547.0,0.2518924283469384,-6.591949208711867e-17
2021-11-12,-0.0033946899677324005,-0.0033946899677323823,2107007.2313199993,2107007.2313199993,0.0,16607.23131999938,0.00788190523180847,-2537.0,-0.0011999900303939046,-0.004487287198761884,562838.0,0.2671267528813334,-1015.0,-0.00048009061129279196,-0.0021767242765876682,465282.0,0.2208260100315412,-2223.0,-0.001051469388082637,-0.004167932233134218,531135.0,0.25208029289356265,-1402.0,-0.0006631399379630486,-0.002632631486047241,531145.0,0.25208503896175427,1.8214596497756474e-17
2021-11-15,0.004103925165260591,0.004103925165260502,2115654.2313199993,2115654.2313199993,0.0,16607.23131999938,0.0078496906886518,933.0,0.00044280816227455164,0.0016576705908272007,563771.0,0.2664759636305276,2146.0,0.0010185062339133845,0.004612256652954552,467428.0,0.22093780405145044,3584.0,0.0017009908398628007,0.006747813644365368,534719.0,0.25274404110277415,1984.0,0.0009416199292097647,0.0037353265115928794,533129.0,0.251992500526596,-8.933825901280557e-17
2021-11-16,-0.006329484185913059,-0.006329484185913066,2102263.2313199993,2102263.2313199993,0.0,16607.23131999938,0.007899691662100656,-2763.0,-0.0013059790012454487,-0.004900926085236736,561008.0,0.26685906486018224,-7806.0,-0.0036896388287086398,-0.016699898166134677,459622.0,0.2186319929647468,-1840.0,-0.00086970733343888,-0.0034410596967753156,532879.0,0.2534787233401824,-982.0,-0.0004641590225200979,-0.0018419556992772855,532147.0,0.2531305271727879,-6.938893903907228e-18
2021-11-17,0.0021571989332431762,0.002157198933243245,2106798.2313199993,2106798.2313199993,0.0,16607.23131999938,0.00788268713781587,137.0,6.516786193039131e-05,0.00024420329121866357,561145.0,0.2663496635121146,4041.0,0.0019222140880343888,0.008792007345166246,463663.0,0.22007945189392686,656.0,0.0003120446527469832,0.0012310486996109811,533535.0,0.2532444692939188,-299.0,-0.00014222766946851825,-0.0005618748203034124,531848.0,0.2524437281622239,6.895525817007808e-17
2021-11-18,0.0008989944892887625,0.0008989944892887668,2108692.2313199993,2108692.2313199993,0.0,16607.23131999938,0.007875607010513614,-2603.0,-0.0012355241053952797,-0.004638729740085005,558542.0,0.2648760173267978,6336.0,0.0030074071193947343,0.013665097279705303,469999.0,0.22288648529130778,-943.0,-0.0004475986290387049,-0.0017674566804427075,532592.0,0.25256981179591487,-896.0,-0.0004252898956719826,-0.001684691866849175,530952.0,0.251792078575466,4.336808689942018e-18
2021-11-19,0.00710724864321155,0.007107248643211645,2123679.2313199993,2123679.2313199993,0.0,16607.23131999938,0.007820028126223634,4147.0,0.0019666217470740432,0.0074246878480042685,562689.0,0.2649595059844578,3134.0,0.0014862292151748377,0.006668099293828285,473133.0,0.2227892955876949,4735.0,0.0022454675602593672,0.008890482771051762,537327.0,0.2530170244524253,2971.0,0.001408930120703396,0.00559560939595293,533923.0,0.25141414584919847,9.454242944073599e-17
2021-11-22,-0.0009036204581646112,-0.000903620458164589,2121760.2313199993,2121760.2313199993,0.0,16607.23131999938,0.007827100854684044,-1911.0,-0.0008998534109184625,-0.0033961922127498496,560778.0,0.264298478085399,1423.0,0.0006700635289047474,0.0030076109677405717,474556.0,0.22366146419134597,-264.0,-0.00012431255912217378,-0.0004913209274799144,537063.0,0.25312143760272093,-1167.0,-0.0005495180170287,-0.0021857084261213697,532756.0,0.25109151926585,2.222614453595284e-17
2021-11-23,0.006084570635942477,0.00608457063594239,2134670.2313199993,2134670.2313199993,0.0,16607.23131999938,0.007779764329092694,479.0,0.0002257559515582033,0.0008541704560449946,561257.0,0.26292445163904304,3208.0,0.0015119521766152738,0.006760003034415327,477764.0,0.2238116187644444,6658.0,0.0031379605959802035,0.012397055838886686,543721.0,0.25470959964799034,2565.0,0.0012089019117887086,0.004814586790200392,535321.0,0.2507745656194295,-8.673617379884035e-17
2021-11-24,0.002349309006337119,0.0023493090063372054,2139685.2313199993,2139685.2313199993,0.0,16607.23131999938,0.007761530096533949,684.0,0.00032042419946852414,0.0012186930407994912,561941.0,0.2626278817905059,3134.0,0.0014681424577987641,0.0065597240478562635,480898.0,0.22475174991198488,2085.0,0.0009767316606606328,0.003834687275275371,545806.0,0.2550870529976436,-888.0,-0.00041598931159071554,-0.0016588177934360878,534433.0,0.2497717852033317,8.630249292984615e-17
2021-11-25,0.0019096266778826365,0.001909626677882566,2143771.2313199993,2143771.2313199993,0.0,16607.23131999938,0.007746736721424186,-1385.0,-0.0006472914705989608,-0.0024646715580461296,560556.0,0.2614812587324651,1325.0,0.0006192499628473812,0.0027552620306177194,482223.0,0.22494144568918273,4960.0,0.0023180979741305742,0.009087477968362385,550766.0,0.2569145401120403,-814.0,-0.00038042978849642896,-0.0015231095385202635,533619.0,0.24891601874488772,-7.047314121155779e-17
2021-11-26,-8.676298911125535e-05,-8.676298911123689e-05,2143585.2313199993,2143585.2313199993,0.0,16607.23131999938,0.0077474089097790645,-1673.0,-0.0007804004343177382,-0.002984536781338528,558883.0,0.2607234794465556,-2681.0,-0.001250599859178635,-0.005559668452147658,479542.0,0.22371025560047483,9680.0,0.004515407175251469,0.01757552209105137,560446.0,0.26145263169912897,-5512.0,-0.002571169870866332,-0.010329467279088638,528107.0,0.24636622434406152,1.8458541986565713e-17
2021-11-29,-0.002839635164052501,-0.002839635164052555,2137498.2313199993,2137498.2313199993,0.0,16607.23131999938,0.007769471373898487,-1245.0,-0.0005808026579999065,-0.0022276576671682626,557638.0,0.2608834907225322,1549.0,0.0007226211383468716,0.003230165449533096,481091.0,0.2250719991019151,-3118.0,-0.0014545724398744647,-0.005563426271219707,557328.0,0.2607384613627612,-3273.0,-0.0015268812045250554,-0.00619760768177661,524834.0,0.24553657743889307,-5.421010862427522e-17
2021-11-30,0.0012523986971193501,0.0012523986971193115,2140175.2313199993,2140175.2313199993,0.0,16607.23131999938,0.007759753069264572,-417.0,-0.00019508788072422598,-0.000747796957883071,557221.0,0.2603623254046922,267.0,0.00012491238406083533,0.0005549885572583981,481358.0,0.22491522794753216,-1150.0,-0.0005380121410859949,-0.00206341687480263,556178.0,0.2598749821326384,3977.0,0.001860586334868697,0.00757763407096339,528811.0,0.24708771144587277,-3.859759734048396e-17
2021-12-01,0.01439321395239257,0.014393213952392566,2170979.2313199993,2170979.2313199993,0.0,16607.23131999938,0.007649650019867693,2993.0,0.0013984836176961092,0.005371297923086172,560214.0,0.2580466878346775,7835.0,0.003660915183644843,0.016276866697967,489193.0,0.22533287879615538,14849.0,0.006938216919201312,0.02669828723897745,571027.0,0.2630273895585837,5127.0,0.002395598231850301,0.009695335384475739,533938.0,0.24594339379071575,-3.469446951953614e-18
2021-12-02,-0.0019981766464722828,-0.001998176646472296,2166641.2313199993,2166641.2313199993,0.0,16607.23131999938,0.007664965975876694,-123.0,-5.665646093040398e-05,-0.00021955895425676618,560091.0,0.2585065731712174,-3970.0,-0.0018286678853146649,-0.008115406393795497,485223.0,0.22395170597966693,-1720.0,-0.0007922692097584946,-0.0030121167650566435,569307.0,0.2627601615672922,1475.0,0.0006794169095312672,0.0027624930235345675,535413.0,0.24711659330594676,-1.3444106938820255e-17
2021-12-03,0.020746858940099644,0.020746858940099724,2211592.2313199993,2211592.2313199993,0.0,16607.23131999938,0.007509174198033457,297.0,0.00013707853229537982,0.0005302709738238965,560388.0,0.2533866741182798,15057.0,0.006949466197883952,0.03103109292016248,500280.0,0.22620806535452764,4621.0,0.0021327942684745793,0.0081168859683791,573928.0,0.2595089600479598,24976.0,0.011527519941445812,0.04664810155898344,560389.0,0.2533871262811993,7.979727989493313e-17
2021-12-06,-0.0026795174608038597,-0.0026795174608038115,2205666.2313199993,2205666.2313199993,0.0,16607.23131999938,0.007529349220738917,1503.0,0.000679600867969647,0.0026820702798775135,561891.0,0.2547488790557997,-7196.0,-0.0032537643685359814,-0.014383944990805149,493084.0,0.22355331599963327,4281.0,0.001935709458268835,0.007459123792531467,578209.0,0.26214709723055696,-4514.0,-0.0020410634185063117,-0.008055118854938266,555875.0,0.25202135849327123,4.8138576458356397e-17
2021-12-07,0.002896177086674223,0.002896177086674192,2212054.2313199993,2212054.2313199993,0.0,16607.23131999938,0.0075076058646579135,1964.0,0.0008904339070488592,0.003495339843492777,563855.0,0.25490107431205733,8489.0,0.003848723745894993,0.017216133559393533,501573.0,0.2267453450726189,-4663.0,-0.002114100462611421,-0.00806455797125261,573546.0,0.2592820699778901,598.0,0.00027111989634176064,0.001075781425680234,556473.0,0.25156390477277574,-3.122502256758253e-17
2021-12-08,0.005298694685710981,0.005298694685711086,2223775.2313199993,2223775.2313199993,0.0,16607.23131999938,0.007468035027146867,-395.0,-0.00017856705066597378,-0.0007005347119383529,563460.0,0.25337992440249396,-490.0,-0.00022151355652234723,-0.0009769265889511597,501083.0,0.2253298772927535,10245.0,0.004631441605247852,0.01786256028287182,583791.0,0.2625224850865303,2361.0,0.0010673336876515546,0.004242793450895192,558834.0,0.25129967819107535,1.0495077029659683e-16
2021-12-09,0.007151801933938939,0.007151801933938991,2239679.2313199993,2239679.2313199993,0.0,16607.23131999938,0.007415004384449991,3288.0,0.0014785666976101235,0.005835374294537323,566748.0,0.25304873665590755,2139.0,0.0009618777877700895,0.004268753879097874,503222.0,0.22468485351065925,8672.0,0.0038996746963731728,0.014854631195068097,592463.0,0.26453029153233704,1805.0,0.0008116827521856061,0.0032299394811339324,560639.0,0.25032111391664613,5.204170427930421e-17
2021-12-10,0.000499625117897029,0.0004996251178971264,2240798.2313199993,2240798.2313199993,0.0,16607.23131999938,0.007411301512058258,-2568.0,-0.0011465927638604294,-0.004531114357703953,564180.0,0.251776350103443,-73.0,-3.259395317827545e-05,-0.00014506519985215272,503149.0,0.22454007369668766,5509.0,0.0024597272336865676,0.009298470959367927,597972.0,0.26685669046059063,-1749.0,-0.0007809153987507364,-0.003119654537055039,558890.0,0.2494155842272205,9.73613550891983e-17
2021-12-13,0.005540436361682888,0.005540436361682876,2253213.2313199993,2253213.2313199993,0.0,16607.23131999938,0.007370465914701899,-2047.0,-0.0009135137521034915,-0.00362827466411429,562133.0,0.24948060493621627,7858.0,0.003506786059613696,0.015617640102633614,511007.0,0.22679034229735856,4599.0,0.0020523936228255776,0.0076909955650097325,602571.0,0.26742741948439386,2005.0,0.0008947704313470935,0.003587468016962193,560895.0,0.24893116736732948,-1.214306433183765e-17
2021-12-14,-0.0023069276923048943,-0.0023069276923049385,2248015.2313199993,2248015.2313199993,0.0,16607.23131999938,0.00738750836232007,-1308.0,-0.0005805043134926625,-0.002326851474651017,560825.0,0.24947562284562116,6600.0,0.002929150205696921,0.012915674344969834,517607.0,0.23025066413632317,-7379.0,-0.003274878692096603,-0.012245859823987546,595192.0,0.2647633306516845,-3111.0,-0.0013806948924125941,-0.005546492659053833,557784.0,0.2481228740040511,-4.423544863740858e-17
2021-12-15,0.013624462847618535,0.013624462847618571,2278643.2313199993,2278643.2313199993,0.0,16607.23131999938,0.0072882104103585135,140.0,6.227715811240042e-05,0.0002496322382204788,560965.0,0.2461837782631016,10792.0,0.0048006792167787525,0.020849795308023267,528399.0,0.23189194022879256,17449.0,0.007761958085023392,0.029316590276751032,612641.0,0.2688621858741362,2247.0,0.0009995483877040267,0.004028441116991524,560031.0,0.24577388522361118,3.642919299551295e-17
2021-12-16,0.003601265826614908,0.003601265826614872,2286849.2313199993,2286849.2313199993,0.0,16607.23131999938,0.0072620578097374044,2244.0,0.0009847965531225656,0.004000249569937518,563209.0,0.24628164912949174,5720.0,0.002510265723645755,0.010825152962060866,534119.0,0.23356109037922868,-1586.0,-0.0006960282233745049,-0.0025887918046621104,611055.0,0.26720388542942597,1828.0,0.000802231773221056,0.003264105022757669,561859.0,0.24569131725211618,-3.599551212651875e-17
2021-12-17,0.0007132083644441067,0.000713208364444107,2288480.2313199993,2288480.2313199993,0.0,16607.23131999938,0.007256882140694875,-1396.0,-0.0006104468894935459,-0.002478653572652426,561813.0,0.2454961123592251,11169.0,0.0048840123988204975,0.020911070379447276,545288.0,0.23827516293880194,-7127.0,-0.0031165150296708463,-0.01166343455171793,603928.0,0.2638991553148149,-1015.0,-0.0004438421152119979,-0.00180650305503694,560844.0,0.24507268724646322,2.168404344971009e-19
2021-12-20,-0.0015831467322355852,-0.0015831467322355883,2284857.2313199993,2284857.2313199993,0.0,16607.23131999938,0.007268389067095064,-775.0,-0.00033865269596538254,-0.001379462561386084,561038.0,0.24554619531999344,-9900.0,-0.0043260150839448865,-0.01815554349261308,535388.0,0.23432011097284078,5650.0,0.0024688873963927887,0.00935541985137301,609578.0,0.2667904110786987,1402.0,0.000612633651281892,0.002499803867028978,562246.0,0.24607489356137202,-3.0357660829594124e-18
2021-12-21,0.014401775108281,0.014401775108280909,2317763.2313199993,2317763.2313199993,0.0,16607.23131999938,0.0071651975040355285,8022.0,0.003510941467167977,0.014298496715017522,569060.0,0.2455211957417722,9210.0,0.004030886426404521,0.017202477455602293,544598.0,0.2349670547193225,5380.0,0.0023546328962058983,0.008825777833189517,614958.0,0.2653239087108016,10294.0,0.004505314318502512,0.018308711844993115,572540.0,0.2470226433240682,-9.194034422677078e-17
2021-12-22,-0.0030840078500723456,-0.0030840078500723785,2310615.2313199993,2310615.2313199993,0.0,16607.23131999938,0.007187363389148987,-3478.0,-0.001500584681386644,-0.006111833550065019,565582.0,0.24477550062582099,3514.0,0.0015161168977552235,0.006452465855548497,548112.0,0.2372147437489524,-1986.0,-0.0008568606029999642,-0.003229488843140507,612972.0,0.26528518971539183,-5198.0,-0.002242679463440994,-0.009078841652984945,567342.0,0.24553720252068584,-3.2959746043559335e-17
2021-12-23,0.0029541915536064334,0.0029541915536064694,2317441.2313199993,2317441.2313199993,0.0,16607.23131999938,0.007166193082074409,-1095.0,-0.0004738997584528397,-0.0019360587854634695,564487.0,0.24358201294212406,19578.0,0.008473068010036252,0.03571897714335756,567690.0,0.24496414076340892,-6201.0,-0.0026837008238959443,-0.010116285898866506,606771.0,0.261827998828858,-5456.0,-0.0023612758740809985,-0.00961677436184876,561886.0,0.24245965438353465,3.599551212651875e-17
2021-12-24,-0.0017614254656523887,-0.0017614254656524427,2313359.2313199993,2313359.2313199993,0.0,16607.23131999938,0.0071788380702651694,-874.0,-0.0003771400923518459,-0.0015483084641453213,563613.0,0.24363401600987117,8470.0,0.003654893114668346,0.014920114851415384,576160.0,0.2490577305070099,-8343.0,-0.0036000912934684784,-0.013749833133093045,598428.0,0.25868355934436427,-3335.0,-0.0014390871945004645,-0.0059353676724460125,558551.0,0.24144585606848948,-5.399326818977812e-17
2021-12-27,0.006359582982538026,0.006359582982538062,2328071.2313199993,2328071.2313199993,0.0,16607.23131999938,0.00713347216209669,-2201.0,-0.0009514302708378381,-0.003905161875258378,561412.0,0.2411489787972181,3799.0,0.001642200635580621,0.006593654540405443,579959.0,0.24911565943416925,10846.0,0.004688420135169101,0.018124151944761944,609274.0,0.261707628101459,2268.0,0.0009803924826261776,0.004060506560725878,560819.0,0.24089426150505702,3.642919299551295e-17
2021-12-28,-0.0009699015947719491,-0.0009699015947719652,2325813.2313199993,2325813.2313199993,0.0,16607.23131999938,0.007140397645160037,1838.0,0.0007894947436629194,0.0032738879824442653,563250.0,0.24217335786688743,-13267.0,-0.005698708794437406,-0.022875755010267968,566692.0,0.24365327033520134,12002.0,0.005155340540501828,0.01969885470248197,621276.0,0.2671220507449771,-2831.0,-0.0012160280844993063,-0.00504797448017988,557988.0,0.23991092340777412,-1.6046192152785466e-17
2021-12-29,0.00043038709493958827,0.00043038709493964367,2326814.2313199993,2326814.2313199993,0.0,16607.23131999938,0.007137325832229467,-678.0,-0.00029151093942964874,-0.001203728362183755,562572.0,0.24177778888727763,-2312.0,-0.0009940609025978584,-0.0040798176081539884,564380.0,0.24255481696956435,760.0,0.0003267674247293998,0.0012232888442495766,622036.0,0.26733376116885776,3231.0,0.001389191512237751,0.005790447106389385,561219.0,0.24119630714207083,5.5402731014009277e-17
2021-12-30,0.010741725602142704,0.01074172560214269,2351808.2313199993,2351808.2313199993,0.0,16607.23131999938,0.0070614734223794435,622.0,0.00026731828937075913,0.0011056362563369667,563194.0,0.239472756536742,17159.0,0.007374460654843819,0.030403274389595662,581539.0,0.24727313743331855,5609.0,0.002410592098200302,0.00901716299378171,627645.0,0.26687762702817047,1604.0,0.0006893545597278097,0.002858064320701901,562823.0,0.2393150055793896,-1.3877787807814457e-17
2021-12-31,-0.0034037639180755086,-0.0034037639180755116,2343803.2313199993,2343803.2313199993,0.0,16607.23131999938,0.007085591101709679,303.0,0.0001288370352500787,0.0005380028906557953,563497.0,0.24041992624212138,-414.0,-0.000176034761034761,-0.0007119041027342964,581125.0,0.24794103542246504,-8585.0,-0.0036503826654188964,-0.013678114220618343,619060.0,0.2641262678229834,691.0,0.0002938164731280673,0.0012277394491696323,563514.0,0.24042717941072053,-3.0357660829594124e-18
2022-01-04,0.01390119800357592,0.013901198003575765,2376384.9041199996,2376384.9041199996,0.0,20312.904119999454,0.008547817352644536,3535.168,0.0015083040900191267,0.006273623462059248,585361.0,0.24632415354311693,9877.427,0.004214273138635943,0.016997078081307807,587760.0,0.24733367013945654,9524.4677,0.004063680590898385,0.015385370884889994,591820.0,0.24904214758053145,9644.6101,0.004114940184022309,0.017115120653612866,591131.0,0.2487522113842505,-1.5612511283791264e-16
2022-01-05,-0.003673647305562522,-0.0036736473055625687,2367654.9041199996,2367654.9041199996,0.0,20312.904119999454,0.008579334802826457,3434.0,0.001445052101638243,0.005866465309441524,588795.0,0.24868277846379852,-13569.0,-0.0057099335955530925,-0.023085953450387914,574191.0,0.24251464983382492,-2417.0,-0.0010170911268665211,-0.0040840120306850055,589403.0,0.24893957264395628,3822.0,0.0016083253152188017,0.006465571929064793,594953.0,0.25128366425559373,-4.683753385137379e-17
2022-01-06,0.0031668466493797176,0.003166846649379769,2375152.9041199996,2375152.9041199996,0.0,20312.904119999454,0.008552251134975009,-1143.0,-0.0004827561643426349,-0.001941252897867679,587652.0,0.24741649221009904,3680.0,0.0015542805641127703,0.006409017208559521,577871.0,0.24329844154353622,3461.0,0.0014617839761941027,0.005872043406633492,592864.0,0.24961087724988285,1500.0,0.0006335382734155313,0.0025212075575717745,596453.0,0.2511219378615068,5.160802341031001e-17
2022-01-07,-0.0037652312760526607,-0.0037652312760526906,2366209.9041199996,2366209.9041199996,0.0,20312.904119999454,0.008584574041648212,5756.0,0.0024234229257474324,0.009794912635369232,593408.0,0.2507841755571935,-11467.0,-0.004827899702839786,-0.01984352909213302,566404.0,0.23937183214971255,-3176.0,-0.0013371770695229056,-0.005357046472715496,589688.0,0.24921204115207468,-56.0,-2.3577429437431587e-05,-9.388837008112961e-05,596397.0,0.252047377099371,-2.992397996059992e-17
2022-01-10,0.0009432806430713647,0.0009432806430713032,2368441.9041199996,2368441.9041199996,0.0,20312.904119999454,0.00857648401029569,1391.0,0.0005878599348172862,0.0023440870362381365,594799.0,0.25113514457134173,427.0,0.00018045736316821078,0.0007538788567877345,566831.0,0.2393265374227566,601.0,0.00025399268211731774,0.0010191830255999782,590289.0,0.24923093911367158,-187.0,-7.902933703151151e-05,-0.00031354953160394835,596210.0,0.25173089488193434,-6.14742631799281e-17
