trade_date,sleeve_id,previous_sleeve_value,end_sleeve_value,buy_value,sell_value,commission,dividend_cash,stock_action_value,pnl,contribution_return,local_return
2022-04-12,highway_infrastructure,340210.0,345375.0,0.0,0.0,0.0,0.0,0.0,5165.0,0.0021233678444086547,0.015181799476793744
2022-04-12,port_rail_infrastructure,628491.0,656584.0,0.0,0.0,0.0,0.0,0.0,28093.0,0.011549229981214392,0.044699128547584614
2022-04-13,bank,596737.0,594481.0,0.0,0.0,0.0,0.0,0.0,-2256.0,-0.0009146406207864178,-0.0037805599451684745
2022-04-13,utilities_electricity,595286.0,592608.0,0.0,0.0,0.0,0.0,0.0,-2678.0,-0.001085730311376785,-0.004498677946398874
2022-04-13,highway_infrastructure,345375.0,342262.0,0.0,0.0,0.0,0.0,0.0,-3113.0,-0.0012620905374592724,-0.00901339124140427
2022-04-13,port_rail_infrastructure,656584.0,659721.0,0.0,0.0,0.0,0.0,0.0,3137.0,0.0012718207568293408,0.00477775882446115
2022-04-14,bank,594481.0,594812.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0001344636108837393,0.0005567881900346689
2022-04-14,utilities_electricity,592608.0,588670.0,0.0,0.0,0.0,0.0,0.0,-3938.0,-0.0015997513584899256,-0.0066452022247421565
2022-04-14,highway_infrastructure,342262.0,342507.0,0.0,0.0,0.0,0.0,0.0,245.0,9.952744612240522e-05,0.0007158258877701878
2022-04-14,port_rail_infrastructure,659721.0,644752.0,0.0,0.0,0.0,0.0,0.0,-14969.0,-0.006080923840841974,-0.022689894667594333
2022-04-15,bank,594812.0,596637.0,0.0,0.0,0.0,0.0,0.0,1825.0,0.0007469401423064063,0.003068196337666355
2022-04-15,utilities_electricity,588670.0,594484.0,0.0,0.0,0.0,0.0,0.0,5814.0,0.00237956711636682,0.009876501265564748
2022-04-15,highway_infrastructure,342507.0,341609.0,0.0,0.0,0.0,0.0,0.0,-898.0,-0.00036753547824172763,-0.002621844225081531
2022-04-15,port_rail_infrastructure,644752.0,624792.0,0.0,0.0,0.0,0.0,0.0,-19960.0,-0.008169274104348423,-0.03095763952651562
2022-04-18,bank,596637.0,585727.0,0.0,0.0,0.0,0.0,0.0,-10910.0,-0.0044895594369030005,-0.018285825384614096
2022-04-18,utilities_electricity,594484.0,603667.0,0.0,0.0,0.0,0.0,0.0,9183.0,0.0037788839880000227,0.015447009507404741
2022-04-18,highway_infrastructure,341609.0,343719.0,0.0,0.0,0.0,0.0,0.0,2110.0,0.0008682832641489762,0.006176652254478073
2022-04-18,port_rail_infrastructure,624792.0,616433.0,0.0,0.0,0.0,0.0,0.0,-8359.0,-0.003439800855460328,-0.013378852482106044
2022-04-19,bank,585727.0,589544.0,0.0,0.0,0.0,0.0,0.0,3817.0,0.0015759009510657128,0.006516687808484157
2022-04-19,utilities_electricity,603667.0,616798.0,0.0,0.0,0.0,0.0,0.0,13131.0,0.0054213139608184115,0.021752058668106755
2022-04-19,highway_infrastructure,343719.0,346271.0,0.0,0.0,0.0,0.0,0.0,2552.0,0.001053628301577076,0.00742466957020124
2022-04-19,port_rail_infrastructure,616433.0,614695.0,0.0,0.0,0.0,0.0,0.0,-1738.0,-0.000717557205384388,-0.002819446720081501
2022-04-20,bank,589544.0,586814.0,0.0,0.0,0.0,0.0,0.0,-2730.0,-0.0011189127427240907,-0.004630697623926289
2022-04-20,utilities_electricity,616798.0,608967.0,0.0,0.0,0.0,0.0,0.0,-7831.0,-0.003209599153213316,-0.012696214968271622
2022-04-20,highway_infrastructure,346271.0,341610.0,0.0,0.0,0.0,0.0,0.0,-4661.0,-0.0019103488255813137,-0.013460555460896235
2022-04-20,port_rail_infrastructure,614695.0,608474.0,0.0,0.0,0.0,0.0,0.0,-6221.0,-0.0025497275357093657,-0.010120466247488592
2022-04-21,bank,586814.0,584366.0,0.0,0.0,0.0,0.0,0.0,-2448.0,-0.0010122288073337814,-0.004171679612279189
2022-04-21,utilities_electricity,608967.0,588073.0,0.0,0.0,0.0,0.0,0.0,-20894.0,-0.008639505188084979,-0.03431056198447535
2022-04-21,highway_infrastructure,341610.0,334892.0,0.0,0.0,0.0,0.0,0.0,-6718.0,-0.0027778403299298787,-0.019665700652791194
2022-04-21,port_rail_infrastructure,608474.0,587196.0,0.0,0.0,0.0,0.0,0.0,-21278.0,-0.00879828617747067,-0.03496944816048015
2022-04-22,bank,584366.0,591986.0,0.0,0.0,0.0,0.0,0.0,7620.0,0.0032191458368859564,0.013039773018964142
2022-04-22,utilities_electricity,588073.0,611480.0,0.0,0.0,0.0,0.0,0.0,23407.0,0.009888523176376585,0.03980288161503759
2022-04-22,highway_infrastructure,334892.0,342064.0,0.0,0.0,0.0,0.0,0.0,7172.0,0.0030298837194417424,0.021415859441252703
2022-04-22,port_rail_infrastructure,587196.0,598337.0,0.0,0.0,0.0,0.0,0.0,11141.0,0.004706627791174073,0.018973221888432482
2022-04-25,bank,591986.0,576836.0,0.0,0.0,0.0,0.0,0.0,-15150.0,-0.006269585886227159,-0.02559182142820945
2022-04-25,utilities_electricity,611480.0,578621.0,0.0,0.0,0.0,3260.0,0.0,-29599.0,-0.012249074102075094,-0.04840550794792961
2022-04-25,highway_infrastructure,342064.0,330737.0,0.0,0.0,0.0,0.0,0.0,-11327.0,-0.004687498305828055,-0.033113686327704756
2022-04-25,port_rail_infrastructure,598337.0,566996.0,0.0,0.0,0.0,0.0,0.0,-31341.0,-0.012969973020478243,-0.05238018040000869
2022-04-26,bank,576836.0,574463.0,0.0,0.0,0.0,0.0,0.0,-2373.0,-0.0010188876173912132,-0.004113820912703091
2022-04-26,utilities_electricity,578621.0,560593.0,0.0,0.0,0.0,0.0,0.0,-18028.0,-0.007740626197357266,-0.031156836685844447
2022-04-26,highway_infrastructure,330737.0,323905.0,0.0,0.0,0.0,0.0,0.0,-6832.0,-0.002933434556264968,-0.020656896567363192
2022-04-26,port_rail_infrastructure,566996.0,556043.0,0.0,0.0,0.0,0.0,0.0,-10953.0,-0.004702855488110391,-0.01931759659680139
2022-04-27,bank,574463.0,570850.0,0.0,0.0,0.0,0.0,0.0,-3613.0,-0.0015771613831098814,-0.006289351968708168
2022-04-27,utilities_electricity,560593.0,570920.0,0.0,0.0,0.0,0.0,0.0,10327.0,0.0045079838370815795,0.018421564307795495
2022-04-27,highway_infrastructure,323905.0,330276.0,0.0,0.0,0.0,0.0,0.0,6371.0,0.0027810947057273884,0.019669347493863943
2022-04-27,port_rail_infrastructure,556043.0,567988.0,0.0,0.0,0.0,0.0,0.0,11945.0,0.0052142797457092535,0.021482151560221062
2022-04-28,bank,570850.0,575164.0,0.0,0.0,0.0,0.0,0.0,4314.0,0.0018628112972772224,0.0075571516160112115
2022-04-28,utilities_electricity,570920.0,576045.0,0.0,0.0,0.0,0.0,0.0,5125.0,0.002213006003371758,0.008976739297975198
2022-04-28,highway_infrastructure,330276.0,331148.0,0.0,0.0,0.0,0.0,0.0,872.0,0.0003765348751102777,0.002640216061718078
2022-04-28,port_rail_infrastructure,567988.0,563060.0,0.0,0.0,0.0,0.0,0.0,-4928.0,-0.002127940211632395,-0.00867623963886561
2022-04-29,bank,575164.0,578183.0,0.0,0.0,0.0,0.0,0.0,3019.0,0.0013005993346006238,0.00524893769429241
2022-04-29,utilities_electricity,576045.0,589943.0,0.0,0.0,0.0,0.0,0.0,13898.0,0.005987323468790815,0.024126587332586862
2022-04-29,highway_infrastructure,331148.0,329723.0,0.0,0.0,0.0,0.0,0.0,-1425.0,-0.0006138966716813147,-0.00430321185693406
2022-04-29,port_rail_infrastructure,563060.0,568198.0,0.0,0.0,0.0,0.0,0.0,5138.0,0.002213474455507786,0.009125137640748765
2022-05-05,bank,578183.0,584990.0,0.0,0.0,0.0,0.0,0.0,6807.0,0.002906654575323192,0.011773089143056784
2022-05-05,utilities_electricity,589943.0,599113.0,0.0,0.0,0.0,0.0,0.0,9170.0,0.003915678339314482,0.01554387457771344
2022-05-05,highway_infrastructure,329723.0,329559.0,0.0,0.0,0.0,0.0,0.0,-164.0,-7.002957989613685e-05,-0.0004973872007715568
2022-05-05,port_rail_infrastructure,568198.0,583067.0,0.0,0.0,0.0,0.0,0.0,14869.0,0.006349206240705237,0.0261686947155745
2022-05-06,bank,584990.0,578609.0,0.0,0.0,0.0,0.0,0.0,-6381.0,-0.002689511806757136,-0.010907878767158413
2022-05-06,utilities_electricity,599113.0,589321.0,0.0,0.0,0.0,0.0,0.0,-9792.0,-0.004127205706278934,-0.016344162119666907
2022-05-06,highway_infrastructure,329559.0,325983.0,0.0,0.0,0.0,0.0,0.0,-3576.0,-0.0015072393388126497,-0.010850864336886567
2022-05-06,port_rail_infrastructure,583067.0,571600.0,0.0,0.0,0.0,0.0,0.0,-11467.0,-0.004833197286958796,-0.019666693536077327
2022-05-09,bank,578609.0,577407.0,0.0,0.0,0.0,0.0,0.0,-1202.0,-0.0005133826426070557,-0.0020773959616943393
2022-05-09,utilities_electricity,589321.0,590083.0,0.0,0.0,0.0,0.0,0.0,762.0,0.000325455552135255,0.0012930134850107158
2022-05-09,highway_infrastructure,325983.0,330061.0,0.0,0.0,0.0,0.0,0.0,4078.0,0.0017417424430545537,0.012509854808379578
2022-05-09,port_rail_infrastructure,571600.0,578892.0,0.0,0.0,0.0,0.0,0.0,7292.0,0.0031144644175462983,0.012757172848145556
2022-05-10,bank,577407.0,579286.0,0.0,0.0,0.0,0.0,0.0,1879.0,0.0007988050522536367,0.0032542037072636806
2022-05-10,utilities_electricity,590083.0,602374.0,0.0,0.0,0.0,0.0,0.0,12291.0,0.0052251798282328095,0.02082927317004557
2022-05-10,highway_infrastructure,330061.0,328476.0,0.0,0.0,0.0,0.0,0.0,-1585.0,-0.00067381905685046,-0.004802142634240337
2022-05-10,port_rail_infrastructure,578892.0,585886.0,0.0,0.0,0.0,0.0,0.0,6994.0,0.0029733062988089067,0.012081700904486502
2022-05-11,bank,579286.0,575411.0,0.0,0.0,0.0,0.0,0.0,-3875.0,-0.0016337509487317511,-0.006689269203812969
2022-05-11,utilities_electricity,602374.0,597102.0,0.0,0.0,0.0,0.0,0.0,-5272.0,-0.002222744516571301,-0.008752037770554506
2022-05-11,highway_infrastructure,328476.0,326273.0,0.0,0.0,0.0,0.0,0.0,-2203.0,-0.0009288137651757543,-0.006706730476503611
2022-05-11,port_rail_infrastructure,585886.0,582942.0,0.0,0.0,0.0,0.0,0.0,-2944.0,-0.001241229107888071,-0.005024868319092793
2022-05-12,bank,575411.0,574920.0,0.0,0.0,0.0,0.0,0.0,-491.0,-0.00020826718587768072,-0.0008533031172501047
2022-05-12,utilities_electricity,597102.0,602003.0,0.0,0.0,0.0,0.0,0.0,4901.0,0.002078854333984752,0.008207977866428181
2022-05-12,highway_infrastructure,326273.0,326407.0,0.0,0.0,0.0,0.0,0.0,134.0,5.683870245948924e-05,0.000410699015854821
2022-05-12,port_rail_infrastructure,582942.0,583999.0,0.0,0.0,0.0,0.0,0.0,1057.0,0.00044834707835582187,0.001813216409179644
2022-05-13,bank,574920.0,575651.0,0.0,0.0,0.0,2880.0,0.0,3611.0,0.0015280454913443355,0.0062808738607110556
2022-05-13,utilities_electricity,602003.0,608513.0,0.0,0.0,0.0,0.0,0.0,6510.0,0.002754798158031466,0.010813899598506984
2022-05-13,highway_infrastructure,326407.0,332808.0,0.0,0.0,0.0,0.0,0.0,6401.0,0.0027086732733578207,0.019610486294717944
2022-05-13,port_rail_infrastructure,583999.0,594584.0,0.0,0.0,0.0,0.0,0.0,10585.0,0.004479191782298474,0.018125031036012047
2022-05-16,bank,575651.0,576199.0,0.0,0.0,0.0,0.0,0.0,548.0,0.0002292640939685139,0.0009519656875433205
2022-05-16,utilities_electricity,608513.0,607227.0,0.0,0.0,0.0,0.0,0.0,-1286.0,-0.0005380175635830454,-0.0021133484412001057
2022-05-16,highway_infrastructure,332808.0,334489.0,0.0,0.0,0.0,0.0,0.0,1681.0,0.0007032717918997661,0.005050960313454003
2022-05-16,port_rail_infrastructure,594584.0,595760.0,0.0,0.0,0.0,0.0,0.0,1176.0,0.0004919973987353509,0.0019778534235700925
2022-05-17,bank,576199.0,574602.0,0.0,0.0,0.0,0.0,0.0,-1597.0,-0.0006675373382168294,-0.002771611891030703
2022-05-17,utilities_electricity,607227.0,602130.0,0.0,0.0,0.0,0.0,0.0,-5097.0,-0.0021305183549725605,-0.008393895528360893
2022-05-17,highway_infrastructure,334489.0,332482.0,0.0,0.0,0.0,0.0,0.0,-2007.0,-0.0008389151144653578,-0.006000197315905754
2022-05-17,port_rail_infrastructure,595760.0,587808.0,0.0,0.0,0.0,1857.6,0.0,-6094.4,-0.002547426145290322,-0.01022962266684571
2022-05-18,bank,574602.0,573099.0,0.0,0.0,0.0,0.0,0.0,-1503.0,-0.000632155347658379,-0.002615723579103449
2022-05-18,utilities_electricity,602130.0,609351.0,0.0,0.0,0.0,0.0,0.0,7221.0,0.0030371216004265833,0.011992426884559813
2022-05-18,highway_infrastructure,332482.0,328567.0,0.0,0.0,0.0,0.0,0.0,-3915.0,-0.0016466321930023644,-0.01177507353781558
2022-05-18,port_rail_infrastructure,587808.0,581737.0,0.0,0.0,0.0,0.0,0.0,-6071.0,-0.002553436537347983,-0.010328202406227885
2022-05-19,bank,573099.0,571254.0,0.0,0.0,0.0,0.0,0.0,-1845.0,-0.0007773945824018128,-0.0032193390670721815
2022-05-19,utilities_electricity,609351.0,609275.0,0.0,0.0,0.0,0.0,0.0,-76.0,-3.202275786587413e-05,-0.00012472286087985413
2022-05-19,highway_infrastructure,328567.0,333638.0,0.0,0.0,0.0,0.0,0.0,5071.0,0.002136676383392733,0.015433686280119428
2022-05-19,port_rail_infrastructure,581737.0,581457.0,0.0,0.0,0.0,0.0,0.0,-280.0,-0.00011797858161111521,-0.0004813171587848117
2022-05-20,bank,571254.0,574410.0,0.0,0.0,0.0,0.0,0.0,3156.0,0.0013281810122406851,0.005524687792120493
2022-05-20,utilities_electricity,609275.0,615067.0,0.0,0.0,0.0,0.0,0.0,5792.0,0.0024375235813998883,0.009506380534241517
2022-05-20,highway_infrastructure,333638.0,335629.0,0.0,0.0,0.0,0.0,0.0,1991.0,0.0008378987311062116,0.005967545663263777
2022-05-20,port_rail_infrastructure,581457.0,586071.0,0.0,0.0,0.0,1663.36,0.0,6277.36,0.002641784017426865,0.010795914401236893
2022-05-23,bank,574410.0,571815.0,0.0,0.0,0.0,0.0,0.0,-2595.0,-0.0010842323165065559,-0.004517679009766543
2022-05-23,utilities_electricity,615067.0,616422.0,0.0,0.0,0.0,0.0,0.0,1355.0,0.000566140573744271,0.002203012029583769
2022-05-23,highway_infrastructure,335629.0,335789.0,0.0,0.0,0.0,0.0,0.0,160.0,6.685054745319805e-05,0.0004767168510468404
2022-05-23,port_rail_infrastructure,586071.0,590291.0,0.0,0.0,0.0,0.0,0.0,4220.0,0.0017631831890780986,0.007200492773059919
2022-05-24,bank,571815.0,569486.0,0.0,0.0,0.0,0.0,0.0,-2329.0,-0.0009718183121116412,-0.004072995636700681
2022-05-24,utilities_electricity,616422.0,602553.0,0.0,0.0,0.0,0.0,0.0,-13869.0,-0.005787096681269365,-0.022499196978693167
2022-05-24,highway_infrastructure,335789.0,329051.0,0.0,0.0,0.0,0.0,0.0,-6738.0,-0.0028115550824423523,-0.0200661725071399
2022-05-24,port_rail_infrastructure,590291.0,575917.0,0.0,0.0,0.0,0.0,0.0,-14374.0,-0.005997817268481207,-0.02435070160310762
2022-05-25,bank,569486.0,573342.0,0.0,0.0,0.0,0.0,0.0,3856.0,0.0016344326121727135,0.006771018075949189
2022-05-25,utilities_electricity,602553.0,619649.0,0.0,0.0,0.0,0.0,0.0,17096.0,0.007246436705836284,0.028372607886775106
2022-05-25,highway_infrastructure,329051.0,338875.0,0.0,0.0,0.0,0.0,0.0,9824.0,0.004164073128108075,0.029855554306171383
2022-05-25,port_rail_infrastructure,575917.0,608640.0,0.0,0.0,0.0,0.0,0.0,32723.0,0.013870212232398264,0.056818951341946845
2022-05-26,bank,573342.0,576036.0,0.0,0.0,0.0,0.0,0.0,2694.0,0.0011119698769167237,0.0046987661814414435
2022-05-26,utilities_electricity,619649.0,624265.0,0.0,0.0,0.0,0.0,0.0,4616.0,0.001905290628005789,0.007449378599820221
2022-05-26,highway_infrastructure,338875.0,343155.0,0.0,0.0,0.0,0.0,0.0,4280.0,0.0017666039618424562,0.012630025820730358
2022-05-26,port_rail_infrastructure,608640.0,608535.0,0.0,0.0,0.0,0.0,0.0,-105.0,-4.333958317604156e-05,-0.00017251577287066247
2022-05-27,bank,576036.0,575453.0,0.0,0.0,0.0,0.0,0.0,-583.0,-0.00023950250850951187,-0.0010120895221826414
2022-05-27,utilities_electricity,624265.0,624846.0,0.0,0.0,0.0,0.0,0.0,581.0,0.00023868088755407614,0.0009306944967281523
2022-05-27,highway_infrastructure,343155.0,344376.0,0.0,0.0,0.0,0.0,0.0,1221.0,0.0005015995932935059,0.0035581588494994973
2022-05-27,port_rail_infrastructure,608535.0,605817.0,0.0,0.0,0.0,1190.16,0.0,-1527.84,-0.0006276526802764538,-0.0025106854987798563
2022-05-30,bank,575453.0,575654.0,0.0,0.0,0.0,0.0,0.0,201.0,8.258338376398529e-05,0.0003492900375877787
2022-05-30,utilities_electricity,624846.0,627507.0,0.0,0.0,0.0,0.0,0.0,2661.0,0.0010933053940097755,0.0042586493311952064
2022-05-30,highway_infrastructure,344376.0,347530.0,0.0,0.0,0.0,0.0,0.0,3154.0,0.0012958606586647246,0.009158594094826585
2022-05-30,port_rail_infrastructure,605817.0,605301.0,0.0,0.0,0.0,0.0,0.0,-516.0,-0.00021200510458814134,-0.0008517423578407341
2022-05-31,bank,575654.0,575161.0,0.0,0.0,0.0,0.0,0.0,-493.0,-0.00020209857354889685,-0.0008564172228456678
2022-05-31,utilities_electricity,627507.0,633383.0,0.0,0.0,0.0,0.0,0.0,5876.0,0.002408785432400239,0.009364038966895987
2022-05-31,highway_infrastructure,347530.0,349544.0,0.0,0.0,0.0,0.0,0.0,2014.0,0.0008256116168914367,0.005795183149656145
2022-05-31,port_rail_infrastructure,605301.0,608320.0,0.0,0.0,0.0,0.0,0.0,3019.0,0.0012375975528278287,0.004987601209976524
2022-06-01,bank,575161.0,576101.0,0.0,0.0,0.0,0.0,0.0,940.0,0.0003837017129629559,0.0016343249976962973
2022-06-01,utilities_electricity,633383.0,628881.0,0.0,0.0,0.0,0.0,0.0,-4502.0,-0.0018376862891055612,-0.00710786364648246
2022-06-01,highway_infrastructure,349544.0,348951.0,0.0,0.0,0.0,0.0,0.0,-593.0,-0.00024205863381599239,-0.0016964960062252534
2022-06-01,port_rail_infrastructure,608320.0,612513.0,0.0,0.0,0.0,0.0,0.0,4193.0,0.001711554555801781,0.00689275381378222
2022-06-02,bank,576101.0,577020.0,0.0,0.0,0.0,0.0,0.0,919.0,0.00037512383474250406,0.0015952063961006838
2022-06-02,utilities_electricity,628881.0,624144.0,0.0,0.0,0.0,0.0,0.0,-4737.0,-0.0019335817248914491,-0.007532426643514433
2022-06-02,highway_infrastructure,348951.0,347377.0,0.0,0.0,0.0,0.0,0.0,-1574.0,-0.0006424863067298166,-0.00451066195540348
2022-06-02,port_rail_infrastructure,612513.0,604612.0,0.0,0.0,0.0,0.0,0.0,-7901.0,-0.003225085330033215,-0.012899318055290255
2022-06-06,bank,577020.0,575748.0,0.0,0.0,0.0,0.0,0.0,-1272.0,-0.000522046478335428,-0.0022044296558178227
2022-06-06,utilities_electricity,624144.0,628853.0,0.0,0.0,0.0,0.0,0.0,4709.0,0.0019326390459760458,0.007544733266682048
2022-06-06,highway_infrastructure,347377.0,341476.0,0.0,0.0,0.0,0.0,0.0,-5901.0,-0.0024218524124664785,-0.01698730773770284
2022-06-06,port_rail_infrastructure,604612.0,604207.0,0.0,0.0,0.0,0.0,0.0,-405.0,-0.00016621762871528957,-0.0006698510780467473
2022-06-07,bank,575748.0,576372.0,0.0,0.0,0.0,0.0,0.0,624.0,0.000256400177824565,0.0010838074991141957
2022-06-07,utilities_electricity,628853.0,626503.0,0.0,0.0,0.0,0.0,0.0,-2350.0,-0.0009656096440508458,-0.003736962374354579
2022-06-07,highway_infrastructure,341476.0,345795.0,0.0,0.0,0.0,0.0,0.0,4319.0,0.001774667256449193,0.01264803382961028
2022-06-07,port_rail_infrastructure,604207.0,628488.0,0.0,0.0,0.0,0.0,0.0,24281.0,0.009977007560510037,0.04018655858008927
2022-06-08,bank,576372.0,576451.0,0.0,0.0,0.0,0.0,0.0,79.0,3.210638629079003e-05,0.00013706425711172644
2022-06-08,utilities_electricity,626503.0,635263.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0035601511887002617,0.01398237518415714
2022-06-08,highway_infrastructure,345795.0,346248.0,0.0,0.0,0.0,0.0,0.0,453.0,0.00018410370873073273,0.0013100247256322387
2022-06-08,port_rail_infrastructure,628488.0,620425.0,0.0,0.0,0.0,0.0,0.0,-8063.0,-0.0032768834514258233,-0.012829202785096932
2022-06-09,bank,576451.0,580207.0,0.0,0.0,0.0,0.0,0.0,3756.0,0.001525713723464894,0.0065157316059821216
2022-06-09,utilities_electricity,635263.0,636356.0,0.0,0.0,0.0,0.0,0.0,1093.0,0.00044398431835653067,0.001720547237915635
2022-06-09,highway_infrastructure,346248.0,348442.0,0.0,0.0,0.0,0.0,0.0,2194.0,0.0008912182932060643,0.006336498694577297
2022-06-09,port_rail_infrastructure,620425.0,619712.0,0.0,0.0,0.0,0.0,0.0,-713.0,-0.0002896256349388896,-0.001149212233549583
2022-06-10,bank,580207.0,584421.0,0.0,0.0,0.0,0.0,0.0,4214.0,0.0017073664222860463,0.007262925128445537
2022-06-10,utilities_electricity,636356.0,647429.0,0.0,0.0,0.0,0.0,0.0,11073.0,0.004486394967720311,0.01740063737907712
2022-06-10,highway_infrastructure,348442.0,347210.0,0.0,0.0,0.0,0.0,0.0,-1232.0,-0.0004991636051866182,-0.0035357390900063713
2022-06-10,port_rail_infrastructure,619712.0,622756.0,0.0,0.0,0.0,0.0,0.0,3044.0,0.0012333230634643392,0.0049119591035836005
2022-06-13,bank,584421.0,577868.0,0.0,0.0,0.0,0.0,0.0,-6553.0,-0.002636780567598892,-0.011212807205764338
2022-06-13,utilities_electricity,647429.0,635257.0,0.0,0.0,0.0,0.0,0.0,-12172.0,-0.004897740434734277,-0.018800517122340828
2022-06-13,highway_infrastructure,347210.0,340863.0,0.0,0.0,0.0,0.0,0.0,-6347.0,-0.0025538907771326365,-0.018280003456121654
2022-06-13,port_rail_infrastructure,622756.0,619916.0,0.0,0.0,0.0,0.0,0.0,-2840.0,-0.0011427524510881815,-0.0045603735652486686
2022-06-14,bank,577868.0,584900.0,0.0,0.0,0.0,0.0,0.0,7032.0,0.0028616592139175025,0.012168869015069186
2022-06-14,utilities_electricity,635257.0,644094.0,0.0,0.0,0.0,0.0,0.0,8837.0,0.0035962005792646427,0.01391090535011814
2022-06-14,highway_infrastructure,340863.0,344053.0,0.0,0.0,0.0,0.0,0.0,3190.0,0.0012981645182589352,0.0093585986158662
2022-06-14,port_rail_infrastructure,619916.0,630303.0,0.0,0.0,0.0,0.0,0.0,10387.0,0.004226970172776037,0.01675549590589693
2022-06-15,bank,584900.0,592172.0,0.0,0.0,0.0,0.0,0.0,7272.0,0.0029242850719925916,0.012432894511882373
2022-06-15,utilities_electricity,644094.0,640525.0,0.0,0.0,0.0,0.0,0.0,-3569.0,-0.0014351998655035146,-0.005541116669306033
2022-06-15,highway_infrastructure,344053.0,336502.0,0.0,0.0,0.0,5024.0,0.0,-2527.0,-0.0010161810199292188,-0.0073447986211426725
2022-06-15,port_rail_infrastructure,630303.0,624243.0,0.0,0.0,0.0,0.0,0.0,-6060.0,-0.002436904226660493,-0.009614423539154978
2022-06-16,bank,592172.0,585444.0,0.0,0.0,0.0,0.0,0.0,-6728.0,-0.002710850783815744,-0.011361563869956702
2022-06-16,utilities_electricity,640525.0,632597.0,0.0,0.0,0.0,0.0,0.0,-7928.0,-0.00319435567985898,-0.012377346707778776
2022-06-16,highway_infrastructure,336502.0,333847.0,0.0,0.0,0.0,0.0,0.0,-2655.0,-0.00106975458249566,-0.00788999768203458
2022-06-16,port_rail_infrastructure,624243.0,612082.0,0.0,0.0,0.0,0.0,0.0,-12161.0,-0.004899919200651495,-0.019481195624139958
2022-06-17,bank,585444.0,585579.0,0.0,0.0,0.0,0.0,0.0,135.0,5.504798908305369e-05,0.00023059421567220775
2022-06-17,utilities_electricity,632597.0,635175.0,0.0,0.0,0.0,0.0,0.0,2578.0,0.001051212710045277,0.004075264346811635
2022-06-17,highway_infrastructure,333847.0,333984.0,0.0,0.0,0.0,0.0,0.0,137.0,5.5863514847247073e-05,0.00041036762349219854
2022-06-17,port_rail_infrastructure,612082.0,608096.0,0.0,0.0,0.0,0.0,0.0,-3986.0,-0.0016253428480374223,-0.006512199345839283
2022-06-20,bank,585579.0,581831.0,0.0,0.0,0.0,0.0,0.0,-3748.0,-0.0015290035450320144,-0.0064005027502693915
2022-06-20,utilities_electricity,635175.0,633232.0,0.0,0.0,0.0,0.0,0.0,-1943.0,-0.0007926504503727866,-0.0030589994883299877
2022-06-20,highway_infrastructure,333984.0,332017.0,0.0,0.0,0.0,0.0,0.0,-1967.0,-0.0008024412948447098,-0.005889503688799464
2022-06-20,port_rail_infrastructure,608096.0,605958.0,0.0,0.0,0.0,0.0,0.0,-2138.0,-0.000872201061707163,-0.0035158922275430196
2022-06-21,bank,581831.0,584434.0,0.0,0.0,0.0,0.0,0.0,2603.0,0.0010661593621201211,0.004473807686424408
2022-06-21,utilities_electricity,633232.0,636002.0,0.0,0.0,0.0,3216.0,0.0,5986.0,0.00245179790305457,0.00945309144199914
2022-06-21,highway_infrastructure,332017.0,331511.0,0.0,0.0,0.0,0.0,0.0,-506.0,-0.00020725187753852528,-0.0015240183484580608
2022-06-21,port_rail_infrastructure,605958.0,606260.0,0.0,0.0,0.0,0.0,0.0,302.0,0.000123695784617855,0.0004983843764749372
2022-06-22,bank,584434.0,581262.0,0.0,0.0,0.0,0.0,0.0,-3172.0,-0.0012947685724751588,-0.005427473418726494
2022-06-22,utilities_electricity,636002.0,627339.0,0.0,0.0,0.0,0.0,0.0,-8663.0,-0.003536122365495681,-0.013621026348973745
2022-06-22,highway_infrastructure,331511.0,329808.0,0.0,0.0,0.0,0.0,0.0,-1703.0,-0.0006951421434190401,-0.005137084440636962
2022-06-22,port_rail_infrastructure,606260.0,597341.0,0.0,0.0,0.0,0.0,0.0,-8919.0,-0.0036406181897559713,-0.014711509913238545
2022-06-23,bank,581262.0,586392.0,0.0,0.0,0.0,0.0,0.0,5130.0,0.0021133708872711795,0.008825624245176874
2022-06-23,utilities_electricity,627339.0,626257.0,0.0,0.0,0.0,0.0,0.0,-1082.0,-0.00044574411306577314,-0.0017247453131401045
2022-06-23,highway_infrastructure,329808.0,331553.0,0.0,0.0,0.0,0.0,0.0,1745.0,0.0007188756721809372,0.005290957162955416
2022-06-23,port_rail_infrastructure,597341.0,601914.0,0.0,0.0,0.0,1599.84,0.0,6172.84,0.0025429825239343135,0.010333862902429266
2022-06-24,bank,586392.0,583468.0,0.0,0.0,0.0,0.0,0.0,-2924.0,-0.0011986713768942267,-0.004986425462830325
2022-06-24,utilities_electricity,626257.0,622914.0,0.0,0.0,0.0,0.0,0.0,-3343.0,-0.0013704372137337208,-0.00533806408551122
2022-06-24,highway_infrastructure,331553.0,331257.0,0.0,0.0,0.0,0.0,0.0,-296.0,-0.0001213429300823157,-0.0008927682753586908
2022-06-24,port_rail_infrastructure,601914.0,599719.0,0.0,0.0,0.0,0.0,0.0,-2195.0,-0.0008998234173333883,-0.0036467003591875253
